搜尋TAG,標題,連結
失智症+老化,斜槓人生讓她39歲就更年期  婦產科醫點出4關鍵,https://health.udn.com/health/story/5966/4265905
失智症+老化,憂鬱過勞死的前一步，就是腦疲勞！台大醫師：上班族要拒絕的5件事,https://health.udn.com/health/story/5964/4258889
失智症+老化,認知訓練／坐下來就能玩 專家推薦 4款不花錢桌遊,https://health.udn.com/health/story/10696/4241269
失智症+規律運動,關節問題竟排最後！熟齡族保健最在乎「抗衰老」  抗老撇步公開,https://health.udn.com/health/story/6039/8389926
失智症+規律運動,體重減輕多少不正常？不明原因體重下降當心可能是這十種疾病！,https://health.udn.com/health/story/6008/8360038
失智症+規律運動,慢性發炎檢測有用嗎？該不該定期進行發炎檢測？專家曝實情,https://health.udn.com/health/story/5959/8334749
失智症+規律運動,永遠不嫌早！專家建議為了大腦健康 你每天應該做的4件事,https://health.udn.com/health/story/5965/8308248
失智症+規律運動,健康吃素 可以預防失智,https://health.udn.com/health/story/6036/8226414
失智症+規律運動,老年憂鬱不及時治療恐變失智症！醫提醒適時補充這些營養素降憂鬱風險,https://health.udn.com/health/story/10696/8224194
失智症+規律運動,3子女忙工作不顧失智母，父怒捐遺產不讓繼承！網友竟提：「xx」是父母留給子女最大的情勒,https://health.udn.com/health/story/10429/8025385
失智症+規律運動,「山豬」38歲英年早逝令人唏噓！醫列5大短命因素，久坐、熬夜追劇都是危險生活習慣,https://health.udn.com/health/story/6008/7904768
失智症+規律運動,醫病平台／預防失智之我見,https://health.udn.com/health/story/6001/7888942
失智症+規律運動,銀杏補腦、椰子油防失智？醫師籲亂吃保健食品更危險！4類運動延緩大腦退化,https://health.udn.com/health/story/10696/7806406
失智症+規律運動,「5種食物」少碰，起司每周別超過1次！營養師大推「護腦菜單」降失智風險,https://health.udn.com/health/story/10696/7739069
失智症+規律運動,開始健忘是正常老化還是失智徵兆？醫揭判別基準及改善方法,https://health.udn.com/health/story/10696/7631905
失智症+規律運動,預防失智多吃綠色蔬菜及莓果 3種平民蔬菜高度營養又護腦,https://health.udn.com/health/story/10696/7543314
失智症+規律運動,中風後要當心！4步驟揪出躲在中風後遺症下的巴金森病,https://health.udn.com/health/story/122253/7541939
失智症+規律運動,糖尿病控制不佳易失智！麥得飲食、中強度「這些運動」助控血糖,https://health.udn.com/health/story/5974/7522562
失智症+規律運動,好好走路就不會老！87歲金融退休董座推薦CP值最高銀髮運動，這樣「健走」防失智遠三高,https://health.udn.com/health/story/122930/7499861
失智症+規律運動,研究指更年期女性「這時間」熱潮紅 罹患阿茲海默症風險較高,https://health.udn.com/health/story/5966/7478529
失智症+規律運動,提不起勁、食欲和睡眠習慣改變 醫提醒老年憂鬱增失智風險,https://health.udn.com/health/story/10695/7398494
失智症+規律運動,遠離老化和遺傳的危險因子 最新研究揭避免失智最重要2方式,https://health.udn.com/health/story/10696/7351671
失智症+規律運動,三花棉業創辦人施純鎰病逝／持續運動、學習不輟 施純鎰靠 「5位女友」讓他年輕,https://health.udn.com/health/story/6039/1878069
失智症+規律運動,睡不好代謝差又升血糖 營養師教補充4種營養從吃對抗失眠問題,https://health.udn.com/health/story/6037/7058228
失智症+規律運動,健忘到什麼程度是異常？一表檢測早期失智 高於2分快就醫,https://health.udn.com/health/story/10695/7042464
失智症+規律運動,精彩回顧 ／你放心，我們照顧你：專為照顧者打造的長輩營養照護指南,https://health.udn.com/health/story/8118/7032779
失智症+規律運動,便秘就吃瀉藥，罹患失智症風險大增！專家曝愛吃這類食物腸道壞菌生，6招護腸道,https://health.udn.com/health/story/6008/7000879
失智症+規律運動,每天10分鐘桌遊，手眼並用防失智！暢通腦部血液循環3方法,https://health.udn.com/health/story/10696/6966981
失智症+規律運動,「雷神索爾」克里斯發現有阿茲海默症基因暫息影！一旦罹患無法根治，6方法預防勝於治療,https://health.udn.com/health/story/5999/6786182
失智症+規律運動,罹帕金森氏症多年，「抗議天王」柯賜海心因性休克亡！帕金森典型、非典型症狀不同，一習慣助預防,https://health.udn.com/health/story/5999/6780654
失智症+規律運動,他看過9萬人腸鏡，發現這種腸道「最漂亮」！腸道健康、預防失智都靠這習慣,https://health.udn.com/health/story/6033/6744877
失智症+規律運動,走路沒力、容易跌倒，小心是「肌少症」！從飲食、運動2方面改善,https://health.udn.com/health/story/10696/6506520
失智症+規律運動,他63歲，身體年齡僅46歲！不老秘訣曝光：走路、爬樓梯…日常做得到的事就是很好的活動,https://health.udn.com/health/story/6039/6734205
失智症+規律運動,女性停經多在45至52歲！3招改善熱潮紅、心悸、失眠...更年期身體不適,https://health.udn.com/health/story/5966/6718584
失智症+規律運動,腸道不健康，竟會傷害記憶力？ 防失智不只靠飲食，還要多做一件事,https://health.udn.com/health/story/10696/6681610
失智症+規律運動,是健忘還是大腦開始退化？小心年輕型失智症,https://health.udn.com/health/story/10695/6368249
失智症+規律運動,打麻將能預防失智症嗎？專科醫師教你正確的預防方式,https://health.udn.com/health/story/10696/6566411
失智症+規律運動,巴金森治療／巴金森病也會失智？專家提醒家屬要留意 憂鬱可能是合併徵兆,https://health.udn.com/health/story/122253/6520660
失智症+規律運動,失智症究竟會不會遺傳？醫師提醒非正常老化是警訊,https://health.udn.com/health/story/10696/6519724
失智症+規律運動,避免老化失智 營養師建議地中海飲食,https://health.udn.com/health/story/10696/6468800
失智症+規律運動,生活照護／失智長輩睡不著？用運動改善日夜顛倒,https://health.udn.com/health/story/10697/6355686
失智症+規律運動,身心紓壓／你照顧累了嗎？難以察覺的心病，小心「侍病憂鬱」找上門,https://health.udn.com/health/story/121919/6302535
失智症+規律運動,【元氣一日課】健康的人每天都會做8件事！有效運動、注重飲食，照著做就能改善生活型態,https://health.udn.com/health/story/122644/6307710
失智症+規律運動,延緩退化／失能者沒照顧好，可能更惡化！「日常照護10技巧」預防再次發生,https://health.udn.com/health/story/10697/6203142
失智症+規律運動,好好治療巴金森 壽命與一般人無異,https://health.udn.com/health/story/122253/6191818
失智症+規律運動,及早進行吞嚥訓練 多運動是延緩巴金森病程的關鍵,https://health.udn.com/health/story/122253/6191819
失智症+規律運動,新藥+量表納入給付 及早發現巴金森氏症患者,https://health.udn.com/health/story/122253/6191811
失智症+規律運動,【元氣一日課】少吃多動還是瘦不下來？這些技巧助你促進消化又能瘦肚，輕鬆解決肥胖問題,https://health.udn.com/health/story/122644/6152211
失智症+規律運動,【元氣一日課】常胸悶胸痛、呼吸不順、頭暈？恐是「心肌梗塞」徵兆，這些方法助你保護心血管,https://health.udn.com/health/story/122644/6112702
失智症+規律運動,只要用對方法就可延緩老化 名醫張金堅創咖啡健康學養生,https://health.udn.com/health/story/10429/6031383
失智症+規律運動,人生最划算的投資！李偉文：如何不花大錢，得到健康的身體和最棒的朋友？,https://health.udn.com/health/story/10429/5992833
失智症+規律運動,為什麼運動是最好的藥？研究證實：能治療26種病,https://health.udn.com/health/story/6033/5942887
失智症+規律運動,慢性病、失智症不來找 健康飲食與規律活動不可少！,https://health.udn.com/health/story/10696/5733097
失智症+規律運動,預防運動／失智症病患無法外出 物理治療師示範6居家運動,https://health.udn.com/health/story/121934/5596103
失智症+規律運動,操煩別人的事會生病！許瑞云：找到心中壓力源，身體才會真正變好,https://health.udn.com/health/story/10429/5445753
失智症+規律運動,記性差、性格變、容易受騙！醫師圖文解說失智症警訊,https://health.udn.com/health/story/10695/5318426
失智症+規律運動,結婚2年老公就罹癌！陳月卿：癌症，是包裝很醜的禮物，為我們帶來了幸福感,https://health.udn.com/health/story/6013/5278559
失智症+規律運動,闕廷宇／你的失智症機率有多高？一招讓失智風險少4倍,https://health.udn.com/health/story/121923/5236748
失智症+規律運動,預防方法／談如何活得更聰明  多動腦多運動延緩老年失智症,https://health.udn.com/health/story/10696/4091231
失智症+規律運動,60歲看起來像40歲！吳明珠中醫師善用8養生法，快樂度過更年期,https://health.udn.com/health/story/6039/5063815
失智症+規律運動,失智友善／高齡友善城市八大面向 陪你健康 長壽 慢老,https://health.udn.com/health/story/121922/5012652
失智症+規律運動,懶得動就容易失智！  60歲後衰退快，不同狀態銀髮族該怎麼動？,https://health.udn.com/health/story/5965/4996957
失智症+規律運動,大腦健康／大腦退化恐增加失智風險？專家提醒：大腦凍齡，3行動很重要,https://health.udn.com/health/story/10696/4984198
失智症+規律運動,我要活到100歲／黃世傑帶您一起 探究高齡健康祕訣,https://health.udn.com/health/story/6631/4909393
失智症+規律運動,吃魚能變聰明？防失智？專家指5大好處：還能降心血管疾病風險,https://health.udn.com/health/story/6037/4890158
失智症+規律運動,預防初老 控制飲食+運動,https://health.udn.com/health/story/6039/4809977
失智症+規律運動,總在半夜驚醒就難入睡？ 調整5行為一覺到天亮,https://health.udn.com/health/story/5964/4655096
失智症+規律運動,夏天減肥好難？  營養師私藏TOP10燃脂食材大公開,https://health.udn.com/health/story/6037/4615593
失智症+規律運動,緩解失眠 中醫師建議改變作息,https://health.udn.com/health/story/5964/4581337
失智症+規律運動,你一周失眠3天嗎？醫師建議：趕快就診,https://health.udn.com/health/story/120705/4576814
失智症+規律運動,熟齡族「保命防跌」 幾個居家眉角要先注意！,https://health.udn.com/health/story/120705/4473258
失智症+情緒,2024失智永續論壇／陳筠靜：每一個家庭都應該提早準備,https://health.udn.com/health/story/121922/8402898
失智症+情緒,邊看邊記 看完分享 看電視也能防失智,https://health.udn.com/health/story/121934/8402080
失智症+情緒,旋律聲中看見希望！音樂療癒打開失智症家庭的心房,https://health.udn.com/health/story/121934/8377268
失智症+情緒,良好的腸道有助健康老化 專家授5個應優先考慮的日常生活習慣,https://health.udn.com/health/story/5976/8372778
失智症+情緒,總是忙到沒時間好好吃飯、睡覺？4個周末行動足以讓你平衡日常惡習,https://health.udn.com/health/story/6008/8362621
失智症+情緒,體重減輕多少不正常？不明原因體重下降當心可能是這十種疾病！,https://health.udn.com/health/story/6008/8360038
失智症+情緒,75歲退休警官父突拒絕女兒一家來訪 她進屋驚見「滿地瓶裝水」原因超心酸,https://health.udn.com/health/story/10695/8341216
失智症+情緒,老年憂鬱6警訊 延誤治療易失智,https://health.udn.com/health/story/5964/8340231
失智症+情緒,慢病主題館【體重減輕】「我沒減肥，但怎麼體重一直掉？」體重異常減輕要注意！,https://health.udn.com/health/story/124043/8338199
失智症+情緒,邊記動作邊活動 揪團運動促社交、防失智,https://health.udn.com/health/story/10734/8331344
失智症+情緒,【Podcast】Ep18.當父母罹患失智症，身為子女的我該如何面對最熟悉的陌生人？,https://health.udn.com/health/story/123902/8330622
失智症+情緒,【Podcast】Ep17.失智症者與照顧者的療癒課，用音樂譜出失智症家庭的溫柔篇章,https://health.udn.com/health/story/123902/8307815
失智症+情緒,中年過後更要看！想要健康呷百二，70歲是關鍵！醫：及早做到3件事不怕急速衰老,https://health.udn.com/health/story/6039/8225616
失智症+情緒,年紀越大睡得越少？專家告訴你真正需要的睡眠時間及如何睡好,https://health.udn.com/health/story/5964/8277676
失智症+情緒,健保大數據／失智症治療特色院所,https://health.udn.com/health/story/10695/8256066
失智症+情緒,失智症藥物健保給付嗎？治療阿茲海默症主要藥物有哪些？,https://health.udn.com/health/story/10695/8255897
失智症+情緒,戒菸、控制三高！相較退化性失智症 血管性失智能從病因預防,https://health.udn.com/health/story/10695/8256072
失智症+情緒,【Podcast】Ep16. 旅人Talks：獨扛重擔圓滿孝道？三天內吃完一周的藥？26歲肩負照顧責任？從失智旅人看照顧怎麼伴！,https://health.udn.com/health/story/123902/8252171
失智症+情緒,40歲以上免費健檢省千元，不同年齡層補助次數不一樣！搭「一量表」自測緩失能,https://health.udn.com/health/story/6008/8225614
失智症+情緒,防老年憂鬱演變成失智症 醫建議2招健腦、增「快樂激素」,https://health.udn.com/health/story/5964/8230289
失智症+情緒,老年憂鬱不及時治療恐變失智症！醫提醒適時補充這些營養素降憂鬱風險,https://health.udn.com/health/story/10696/8224194
失智症+情緒,只是正常老化？預防失智 腦齡檢測提早揪出輕度知能障礙,https://health.udn.com/health/story/10696/8220080
失智症+情緒,老年憂鬱不是正常老化 年長者陷入憂鬱小心更容易失智,https://health.udn.com/health/story/10695/8207100
失智症+情緒,國際失智症月防失智 國民阿嬤陳淑芳分享保健法門,https://health.udn.com/health/story/10696/8200091
失智症+情緒,年長者誘發憂鬱症常見3原因！醫：存好「3三本錢」 不怕老了病來磨,https://health.udn.com/health/story/5964/8200102
失智症+情緒,【Podcast】Ep14. 打造失智居家友善環境 解決長者的空間方向障礙,https://health.udn.com/health/story/123902/8193696
失智症+情緒,農曆七月出現幻覺、看到鬼？ 注意脫水造成「譫妄」，醫給照護4指引,https://health.udn.com/health/story/6631/8169644
失智症+情緒,喝一口酒要多久才能開車？至少x小時！一喝酒臉紅要當心，易罹3種癌症,https://health.udn.com/health/story/5977/8016027
失智症+情緒,【Podcast】EP.13助你一臂之力！智慧科技如何貼心老後生活？,https://health.udn.com/health/story/123902/8149004
失智症+情緒,不僅是簡單手作活動 園藝打開五感體驗讓失智、獨居者獲療癒,https://health.udn.com/health/story/122932/8147286
失智症+情緒,老後不煩人／醫師開班讓失智長輩走出來！林榮威：失去了就不要在乎，活在當下開心就好,https://health.udn.com/health/story/122931/8137303
失智症+情緒,預防及延緩失智 從規律作息、均衡飲食、刺激大腦3招做起,https://health.udn.com/health/story/10697/8132117
失智症+情緒,冷泡茶、熱泡茶，哪個咖啡因比較少？喝了不怕睡不著？營養師盤點喝茶6好處,https://health.udn.com/health/story/6037/8114009
失智症+情緒,囤積症會變失智症？失智症一定會囤積嗎？照顧管家分享4原則應對長輩囤積行為,https://health.udn.com/health/story/6631/8101539
失智症+情緒,家中長輩開始會說「別人卡好命」，可能是老年憂鬱！一張「老年憂鬱症量表」馬上測,https://health.udn.com/health/story/5964/8105393
失智症+情緒,失智友善紀錄片《阿姨，上學囉！》首映　看見失智者的能力,https://health.udn.com/health/story/121922/8091136
失智症+情緒,培育優質失智症照顧的里程,https://health.udn.com/health/story/121922/8066554
失智症+情緒,副作用、合併症通通來！巴金森病中期病況複雜，與醫師並肩作戰更關鍵,https://health.udn.com/health/story/122253/8075992
失智症+情緒,年過40歲後別再粗茶淡飯 當心肌肉流失導致失智症風險大增,https://health.udn.com/health/story/10696/8079755
失智症+情緒,失智好好生活系列：其實我很在意—失智症照顧關係講座,https://health.udn.com/health/story/121919/8066104
失智症+情緒,醫認證「5個好習慣」延緩腦力退化、預防失智，聊天也有用！,https://health.udn.com/health/story/10696/8056320
失智症+情緒,【免費報名】青少年失智家屬戲劇治療支持團體,https://health.udn.com/health/story/7755/8053165
失智症+情緒,為年輕型失智症的青少年照顧者開創希望的平台,https://health.udn.com/health/story/121920/8023709
失智症+情緒,3子女忙工作不顧失智母，父怒捐遺產不讓繼承！網友竟提：「xx」是父母留給子女最大的情勒,https://health.udn.com/health/story/10429/8025385
失智症+情緒,促血液循環助防失智症 5穴位保養術改善不利大腦健康危險因子,https://health.udn.com/health/story/10696/8022083
失智症+情緒,維生素B12是什麼？缺乏會造成心神不寧、心悸？吃素者...3高危險群要當心,https://health.udn.com/health/story/6034/8016427
失智症+情緒,腦部退化常見的危險因子，你中了幾項？中醫師分享保養穴位,https://health.udn.com/health/story/6035/8014835
失智症+情緒,病毒肆虐腦霧頻現、壓力山大?提升記憶力1關鍵讓你擁有「腦健康新未來」,https://health.udn.com/health/story/10696/8013435
失智症+情緒,阿茲海默不可逆，「三動」延緩認知衰退！預防首重穩控血糖,https://health.udn.com/health/story/121934/8009521
失智症+情緒,失智尪連作夢都要保護家人　照顧者用愛翻轉家人關係,https://health.udn.com/health/story/121922/8009624
失智症+情緒,94歲阿嬤不想連累家人，差點想不開！精神科醫師用「這招」翻轉阿嬤心情,https://health.udn.com/health/story/5964/8002920
失智症+情緒,111年國人健康餘命72.43歲「少活10.4個月」 醫揭原因籲做好3件事,https://health.udn.com/health/story/5999/7989356
失智症+情緒,中年男大肚如懷胎，爬山休克竟是「心臟衰竭」！預防心衰要點報你知！,https://health.udn.com/health/story/5977/7979053
失智症+情緒,【Podcast】EP7.失智照護左右為難? 從失智旅人看照顧者的困境,https://health.udn.com/health/story/123902/7953515
失智症+情緒,3行為恐讓狗狗不快樂又短命！醫提養狗必知注意事項，讓毛孩活得更健康,https://health.udn.com/health/story/123122/7962513
失智症+情緒,日照中心失智症家屬支持團體的6年歷程,https://health.udn.com/health/story/121922/7954984
失智症+情緒,睡前吃魚油能幫助入眠？營養師認證5助眠食物，攝取魚肉效果一樣好,https://health.udn.com/health/story/6037/7951100
失智症+情緒,失智輔療 北榮、故宮合推「認知牌卡」,https://health.udn.com/health/story/121934/7949258
失智症+情緒,失智不是健忘也無法治癒 醫師建議掌握黃金治療期延緩進程,https://health.udn.com/health/story/10696/7921574
失智症+情緒,失智與健忘不同！走不穩且講話顛三倒四症狀要當心，提早發現1症狀是治療黃金期,https://health.udn.com/health/story/10696/7918470
失智症+情緒,「失智 好好生活」系列講座 音樂療癒助照顧關係升溫,https://health.udn.com/health/story/121934/7914938
失智症+情緒,咖啡護心血管、防失智！選淺焙還深焙好？營養師推薦「選這種」減少吃進梅納反應產物,https://health.udn.com/health/story/6037/7909284
失智症+情緒,「山豬」38歲英年早逝令人唏噓！醫列5大短命因素，久坐、熬夜追劇都是危險生活習慣,https://health.udn.com/health/story/6008/7904768
失智症+情緒,留意失智3類症狀 少爭執多安撫,https://health.udn.com/health/story/120650/7873567
失智症+情緒,如何不讓自己老太快？研究指改善「這件事」，能讓你年輕至少5歲！,https://health.udn.com/health/story/6039/7871918
失智症+情緒,可改變的失智症風險中最有害 研究揭加速大腦老化3大危險因子,https://health.udn.com/health/story/10696/7870077
失智症+情緒,高齡駕駛車禍頻傳 該要求年長者不要開車及回收駕照嗎？,https://health.udn.com/health/story/6631/7863057
失智症+情緒,看不見的巴金森病症狀 三總病友會細談非藥物治療助一臂之力,https://health.udn.com/health/story/122253/7867060
失智症+情緒,雜物滿屋難斷捨離？醫師曝愛囤積症是種病！嚴重恐會社交和職業功能受損,https://health.udn.com/health/story/6006/7865373
失智症+情緒,【Podcast】Ep4. 失智症日常照顧真兩難？解鎖剛剛好的照顧密碼,https://health.udn.com/health/story/123902/7843300
失智症+情緒,詹鼎正／長者常常忘東忘西，是得了失智症嗎？,https://health.udn.com/health/story/10695/7857800
失智症+情緒,衛福部公布台灣這失智類型最多，照顧者最大的壓力來源其實是「這症狀」！,https://health.udn.com/health/story/121922/7849362
失智症+情緒,她喪子差點壓力過大心碎致死 心碎症候群背後藏「身心議題」,https://health.udn.com/health/story/5999/7843078
失智症+情緒,失智好好生活系列講座：樂來樂靠近—失智症音樂療癒,https://health.udn.com/health/story/8118/7843140
失智症+情緒,老年人健腦宜多接觸音樂！研究：多唱歌、彈樂器可防失智,https://health.udn.com/health/story/10696/7815873
失智症+情緒,睡覺打呼是健康警訊！醫曝2特徵：「這類人」中風機率飆4倍,https://health.udn.com/health/story/5978/7810414
失智症+情緒,失智症也有假的？ 精神科醫師說明常被誤解的「假性失智症」5大特徵,https://health.udn.com/health/story/10695/7777300
失智症+情緒,永遠不嫌遲！失智症專家絕不做7件事：有助大腦維持最佳狀態,https://health.udn.com/health/story/10696/7771355
失智症+情緒,多走路能降低晚年罹失智風險！銀髮族每日「333練足功」，優質晚年生活靠腳勤,https://health.udn.com/health/story/6039/7759045
失智症+情緒,對抗大腦認知退化 神經科學家推薦真正有益的健腦活動,https://health.udn.com/health/story/5965/6149357
失智症+情緒,失智者不愛洗澡？專家：用他愛的事物 誘導進浴室,https://health.udn.com/health/story/10697/7751272
失智症+情緒,三高失控易造成血管性失智症！預防及延緩失智，日常必做3件事,https://health.udn.com/health/story/10696/7755296
失智症+情緒,春節失智照顧必看6攻略　食衣住行困擾一次解決,https://health.udn.com/health/story/10697/7746208
失智症+情緒,春節沒照顧人力，仍可使用長照2.0服務嗎？失智家庭必知年前6準備,https://health.udn.com/health/story/10697/7742230
失智症+情緒,近五成年長者患「低膽固醇血症」 大幅增失智風險,https://health.udn.com/health/story/5999/7727770
失智症+情緒,飛航中男子激動大吵想離開！太太做一件事，讓大家從驚慌憤怒到淚崩,https://health.udn.com/health/story/10697/7703672
失智症+情緒,醫病平台／長期照顧十年計畫2.0政策,https://health.udn.com/health/story/6001/7692735
失智症+情緒,針灸或按摩可紓壓助眠防失智！一圖看改善健忘、健腦穴位對照,https://health.udn.com/health/story/10696/7692719
失智症+情緒,失智失蹤3／失智者走失後...家屬須被關懷 照顧者易陷自責,https://health.udn.com/health/story/122905/7690840
失智症+情緒,健保大數據／憂鬱症治療特色院所,https://health.udn.com/health/story/5964/7674148
失智症+情緒,預防失智！每天吃草莓有助降低失智症風險  外國研究：與這成分有關,https://health.udn.com/health/story/6037/7667174
失智症+情緒,檢場照顧失智母 過程有笑有淚 「這點」最自責,https://health.udn.com/health/story/121923/7667093
失智症+情緒,研究：2種人格特質罹患失智症風險較高 跟「這件事」大相關,https://health.udn.com/health/story/10696/7655361
失智症+情緒,熱蘭遮協會19周年音樂會 用「藝術」打造失智友善環境,https://health.udn.com/health/story/121934/7648957
失智症+情緒,我可以帶失智老爸參加婚禮嗎？,https://health.udn.com/health/story/10697/7643541
失智症+情緒,開始健忘是正常老化還是失智徵兆？醫揭判別基準及改善方法,https://health.udn.com/health/story/10696/7631905
失智症+情緒,平時血壓正常但偶爾升高是什麼原因？在家血壓異常升高該馬上就醫嗎？,https://health.udn.com/health/story/5977/7627640
失智症+情緒,失智論壇／照顧32萬失智者！專家傳授 財務、心靈、政策應成解方,https://health.udn.com/health/story/120650/7628178
失智症+情緒,失智論壇／失智症照顧，需著眼人、家及靈性這三大訴求,https://health.udn.com/health/story/120650/7627858
失智症+情緒,🎧｜失智名醫徐文俊揭多重資源管道，助失智家庭渡難關,https://health.udn.com/health/story/123161/7626755
失智症+情緒,新書上市／《解鎖失智密碼》天主教失智老人基金會25年照護經驗一次傳授,https://health.udn.com/health/story/7755/7621547
失智症+情緒,2023國際失智照護論壇系列報導／年輕罹患失智症怎麼辦？ 保持生活力 盡量維持身體功能,https://health.udn.com/health/story/10697/7616149
失智症+情緒,2023退休力論壇／關渡醫院院長陳亮恭：藉由「數據驅動、數據演算」 打造精準健康服務,https://health.udn.com/health/story/122930/7614320
失智症+情緒,SNQ肯定！關渡醫院失智友善照顧模式 今醫療科技展現成果,https://health.udn.com/health/story/122930/7608288
失智症+情緒,機器人陪長輩解悶 關渡醫院護理之家引進科技獲SNQ銅獎,https://health.udn.com/health/story/122930/7608289
失智症+情緒,與失智者相處別下指導棋　合作永遠是上上策,https://health.udn.com/health/story/121923/7575242
失智症+情緒,安撫失智者的錯認 照顧者可先配合演出,https://health.udn.com/health/story/10697/7592587
失智症+情緒,幸福長照in台中 台中市「長照界奧斯卡」 表揚居家照護的神隊友,https://health.udn.com/health/story/8118/7585834
失智症+情緒,幸福長照in台中 台中市「長照界奧斯卡」表揚居家照護的神隊友,https://health.udn.com/health/story/120650/7581029
失智症+情緒,透過充滿回憶的記憶相本　讓失智者感受愛與接納,https://health.udn.com/health/story/121923/7575175
失智症+情緒,院長講堂／林欣榮工作繁忙，曾開刀連續站38個小時！每天跑操場多吃蔬食養生,https://health.udn.com/health/story/122460/7566460
失智症+情緒,2023國際失智照護論壇系列報導／失智照護5階段 擬訂計畫打長照硬仗,https://health.udn.com/health/story/10697/7553520
失智症+情緒,憂鬱、失眠、自行停藥 巴金森病困擾多 新書《巴金森病88問》助全台巴友家庭,https://health.udn.com/health/story/122253/7543052
失智症+情緒,名人養生／如同治理公司，退休生活也有計畫且規律的執行！5個堅持讓92歲張忠謀容光煥發,https://health.udn.com/health/story/6039/6549426
失智症+情緒,研究指中藥方劑有助改善失智症狀！「一狀況」例外，建議改用針灸、穴位按摩,https://health.udn.com/health/story/6035/7529595
失智症+情緒,幾歲開始會發現自己老很快？醫師曝3年紀波段是「斷崖式衰老」關鍵，6方法延緩老化,https://health.udn.com/health/story/6039/7531688
失智症+情緒,《失智照護免費線上課程》失智照護不孤單　照護難題我照你,https://health.udn.com/health/story/8118/7526717
失智症+情緒,改變飲食習慣為時不晚 中年這樣吃可在幾十年後有益大腦健康,https://health.udn.com/health/story/10696/7528235
失智症+情緒,居家照顧中最需費心費力的對象是誰？照服員的答案竟不是臥床病患,https://health.udn.com/health/story/11649/7524447
失智症+情緒,第33屆醫奉獎／謝宏榮也曾計畫移民！對「庄腳」生老病死感觸深，讓他放不下第二故鄉七股,https://health.udn.com/health/story/6001/7502757
失智症+情緒,阿茲海默症臨床診斷新準則 依生物標記分0至6期,https://health.udn.com/health/story/122905/7501584
失智症+情緒,如何知道自己有肌少症？醫師教自我檢測法，5種相關疾病的預防策略,https://health.udn.com/health/story/5967/7505162
失智症+情緒,好好走路就不會老！87歲金融退休董座推薦CP值最高銀髮運動，這樣「健走」防失智遠三高,https://health.udn.com/health/story/122930/7499861
失智症+情緒,研究指更年期女性「這時間」熱潮紅 罹患阿茲海默症風險較高,https://health.udn.com/health/story/5966/7478529
失智症+情緒,近7成移工照顧失智症心力交瘁！One-Forty 與聯合醫院推全台首創外籍看護線上支持系統,https://health.udn.com/health/story/121920/7471380
失智症+情緒,動作變慢又幻覺…腦退化疾病分不清？失智症VS.巴金森病差異一次懂,https://health.udn.com/health/story/122253/7471180
失智症+情緒,覺得家裡有鬼、錢被偷…長輩有幻覺怎麼辦？專家教你如何應對,https://health.udn.com/health/story/10697/7462496
失智症+情緒,圖／年輕型失智症增 平均1.5年才確診／失智友善3,https://health.udn.com/health/story/122905/7443223
失智症+情緒,每天吃堅果可降低憂鬱症風險？堅果5大好處1次盤點,https://health.udn.com/health/story/6037/7458514
失智症+情緒,南山「以人為本」價值　啟動社會公益「善循環」,https://health.udn.com/health/story/120650/7441423
失智症+情緒,久坐不只傷身！最新研究：每天坐這麼多小時可能增失智症風險,https://health.udn.com/health/story/10696/7447692
失智症+情緒,長輩黃昏症候群，「做1件事」有助精神穩定！規律作息降發作頻率,https://health.udn.com/health/story/6631/7446339
失智症+情緒,給照顧者的數位處方失智陪伴怎麼辦？WaCare 24小時在線解惑,https://health.udn.com/health/story/120650/7425711
失智症+情緒,幫助失智者 請你跟我這樣做,https://health.udn.com/health/story/120650/7424310
失智症+情緒,學會5個小撇步 友善對待失智者,https://health.udn.com/health/story/120650/7424295
失智症+情緒,名醫陳亮恭提醒：中年起就需注意肌少症問題，飲食上多注意「這事」搭配運動才能有效預防,https://health.udn.com/health/story/122905/7425840
失智症+情緒,【線上課程】幫助失智長輩體驗五感　文旦寶寶DIY增強認知,https://health.udn.com/health/story/8118/7423356
失智症+情緒,提不起勁、食欲和睡眠習慣改變 醫提醒老年憂鬱增失智風險,https://health.udn.com/health/story/10695/7398494
失智症+情緒,吳佳璇／在不得已的病況中 看到另一種生命的體會與思考,https://health.udn.com/health/story/10844/7376983
失智症+情緒,水喝太少不只大腦變遲鈍  長期身體缺水可能提高失智風險,https://health.udn.com/health/story/10696/7367061
失智症+情緒,這裡痛那裡痛、愛翻舊帳…被老化掩蓋的老年憂鬱症不易察覺 心理師給實用3建議,https://health.udn.com/health/story/5964/7320709
失智症+情緒,腦中風引發失能危機不分族群「這」黃金治療期不可錯過,https://health.udn.com/health/story/5965/7310944
失智症+情緒,阿茲海默症新藥「Leqembi」獲美FDA核准！新藥真能延緩退化？有哪些副作用？,https://health.udn.com/health/story/5999/7284858
失智症+情緒,補腦保健食品怎麼挑？醫籲補充完整營養素 美研究：綜合維他命減緩認知衰退,https://health.udn.com/health/story/5999/7282628
失智症+情緒,想讓大腦維持健康？營養重點大公開！醫師教你這樣吃效果最周全,https://health.udn.com/health/story/10696/7268837
失智症+情緒,爸爸失智走路常跌倒，乖乖在家比較好！「我是為你好」的背後，往往是錯把限制當保護,https://health.udn.com/health/story/120650/7263294
