0,1,2
戒菸趁現在 元旦發願易成功( 聯合報 ),https://health99.hpa.gov.tw/news/14076,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
20年以上老菸槍 COPD高危險群( 健康醫療網 ),https://health99.hpa.gov.tw/news/12888,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
孕婦吸菸 寶寶易胎死腹中( 聯合晚報 ),https://health99.hpa.gov.tw/news/14403,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
防心血管病 少菸酒多運動(中華日報),https://health99.hpa.gov.tw/news/12199,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
認識健康體能,https://health99.hpa.gov.tw/article/18726,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
28歲竟是8旬血管　心肌梗塞險亡( 華人健康網 ),https://health99.hpa.gov.tw/news/14083,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
成人健檢關鍵兩步驟 定期篩檢、回診追蹤,https://health99.hpa.gov.tw/news/19295,https://health99.hpa.gov.tw/storage/images/articles/367483342_678271434339310_9096032160217035503_n.jpg
戒菸「喜洋洋」 省錢賺健康( 自立晚報電子報 ),https://health99.hpa.gov.tw/news/14196,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
歡聚八八節，小心美食成為無聲殺手 美食當前，5大貼心守則看這裡,https://health99.hpa.gov.tw/news/8270,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
防疫也要遠離慢性病： 透過慢性病風險評估，掌握自己身體健康,https://health99.hpa.gov.tw/news/18590,https://health99.hpa.gov.tw/storage/images/articles/20210625-1NEWSIMG.jpg
冠心病是沉默的殺手 3步驟輕鬆掌握風險,https://health99.hpa.gov.tw/news/18765,https://health99.hpa.gov.tw/storage/images/articles/20200831NEWSIMG.jpg
一根煙少活七分鐘 洋女婿老煙槍胸痛猝死(中廣新聞網),https://health99.hpa.gov.tw/news/12131,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
i健康 動起來！ 「SPORTS EVERYWHERE X健康新生活」,https://health99.hpa.gov.tw/news/19191,https://health99.hpa.gov.tw/storage/images/articles/335084238_763195655181863_4451980099031762879_n.jpg
吸菸害腎！35年老菸槍暴瘦罹腎癌(華人健康網),https://health99.hpa.gov.tw/news/11883,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
3招動一動  拒久坐   避免肥胖  健康一定棒,https://health99.hpa.gov.tw/news/19495,https://health99.hpa.gov.tw/storage/images/articles/431319693_795669152599537_2588485702125102298_n.jpg
一位67歲直腸癌末期病人不願接受末期事實的困境,https://health99.hpa.gov.tw/article/19391,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
健康運勢　5星好「評」 「慢性疾病風險評估」讓您掌握健康先機,https://health99.hpa.gov.tw/news/19512,https://health99.hpa.gov.tw/storage/images/articles/434593980_809981074501678_892215973394801322_n.jpg
天氣忽冷忽熱 注意身旁有「心」人,https://health99.hpa.gov.tw/news/18465,https://health99.hpa.gov.tw/storage/images/articles/20210414NEWSIMG.png
戒菸就贏比賽助人也助( 聯合新聞網 ),https://health99.hpa.gov.tw/news/10733,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
肺阻塞,https://health99.hpa.gov.tw/article/18786,https://health99.hpa.gov.tw/storage/images/articles/articles18786.jpg
全穀雜糧這樣挑，營養師帶你吃出健康體質，減少三高、肥胖困擾！,https://health99.hpa.gov.tw/article/19197,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
英國每日郵報：戒菸藥物可能會改變你嗜糖的習慣，那菸與糖的成癮可以用相同方法處理,https://health99.hpa.gov.tw/news/15595,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
抽菸傷心 國健署幫你戒治( 自由時報 ),https://health99.hpa.gov.tw/news/14402,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
長期治療是戒菸最好的方法( 台灣新浪網 ),https://health99.hpa.gov.tw/news/9361,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
全球每年平均600萬人因「它」死亡　壽命減少15年！ ( ETtoday ),https://health99.hpa.gov.tw/news/15150,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
電子菸氾濫 議員籲取締(中國時報),https://health99.hpa.gov.tw/news/10638,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
腰圍太放縱！腹部肥胖好發COPD( 華人健康網),https://health99.hpa.gov.tw/news/13887,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
血壓控管就靠「722」  定期量測沒煩惱,https://health99.hpa.gov.tw/news/18979,https://health99.hpa.gov.tw/storage/images/articles/280651054_374956374670819_6279428312228662505_n.jpg
一起來健走,https://health99.hpa.gov.tw/article/151,https://health99.hpa.gov.tw/storage/images/articles/11月專欄社群貼文.png
專業協助 戒菸成率提高2倍	( 中華日報 ),https://health99.hpa.gov.tw/news/10910,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
大啖美食之餘 小心脂肪肝上身 瑞典研究：脂肪肝患者增加1倍死亡風險,https://health99.hpa.gov.tw/news/18241,https://health99.hpa.gov.tw/storage/images/articles/20201223-2NEWSIMG.png
粽夏新食感! 增添蔬果  健康少負擔,https://health99.hpa.gov.tw/news/19252,https://health99.hpa.gov.tw/storage/images/articles/353773084_643273501172437_7082514987006574120_n.jpg
父親節尋寶大挑戰 走出獨一無二的健走藏寶圖 健走有益維持健康，參加競賽好禮等你拿,https://health99.hpa.gov.tw/news/19599,https://health99.hpa.gov.tw/storage/images/articles/453746518_888957626604022_5902267936795674822_n.jpg
守護偏鄉母嬰健康，讓孩子平安出生、健康長大 國民健康署推動高風險孕產婦健康管理試辦計畫,https://health99.hpa.gov.tw/news/8422,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
選擇巧克力的3要訣  情侶甜蜜共度情人節,https://health99.hpa.gov.tw/news/19032,https://health99.hpa.gov.tw/storage/images/articles/296438221_426345636198559_5196607829091123614_n.jpg
連續低溫來襲  如何自我保暖 隨身保暖商品使用2原則  低溫保健8要點,https://health99.hpa.gov.tw/news/19448,https://health99.hpa.gov.tw/storage/images/articles/412616062_749516053881514_6395684024022123957_n.jpg
認識腎臟病,https://health99.hpa.gov.tw/article/18128,https://health99.hpa.gov.tw/storage/images/articles/119692_m.jpg
【生活撇步】擊退菸癮！戒菸有招 (自由時報),https://health99.hpa.gov.tw/news/16711,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
青少年吸菸危害加倍！ 父母關心了嗎？(健康醫療網),https://health99.hpa.gov.tw/news/16880,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
雙(多)胞胎早產預防,https://health99.hpa.gov.tw/article/18192,https://health99.hpa.gov.tw/storage/images/articles/(2月)雙(多)胞胎早產預防.JPG
三高傷腎—黃金八守則，教您穩操「腎」券—,https://health99.hpa.gov.tw/news/8497,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
居家體控不要胖 慢性疾病不上門,https://health99.hpa.gov.tw/news/18588,https://health99.hpa.gov.tw/storage/images/articles/20210623NEWSIMG.jpg
遠離COPD 北市64家戒菸門診免掛號費( 24drs.com ),https://health99.hpa.gov.tw/news/13901,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
近4成吸菸者成功戒菸  「健康因素」是主要原因,https://health99.hpa.gov.tw/news/19041,https://health99.hpa.gov.tw/storage/images/articles/298499814_432110958955360_1591421547549574950_n.jpg
連續4年戒菸服務競賽 鼓勵醫師幫助病人戒菸,https://health99.hpa.gov.tw/news/18873,https://health99.hpa.gov.tw/storage/images/articles/0108newsimg.jpg
醫界反菸 促調漲菸價 (中華日報),https://health99.hpa.gov.tw/news/11725,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
用「心」抗疫比以往更重要!,https://health99.hpa.gov.tw/news/18727,https://health99.hpa.gov.tw/storage/images/articles/20210714NEWSIMG.jpg
吸菸者若感染新冠肺炎 WHO聲明：重症及死亡機率高(健康傳媒),https://health99.hpa.gov.tw/news/17134,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
孕婦吸菸 胎兒過輕風險多2.3倍( 中國時報 ),https://health99.hpa.gov.tw/news/10558,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
全民一同防疫新生活 從謝絕飲酒開始,https://health99.hpa.gov.tw/news/8728,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
我有高血壓？722來解答 國健署下戰帖 邀您挑戰722健康新生活,https://health99.hpa.gov.tw/news/19587,https://health99.hpa.gov.tw/storage/images/articles/452514543_881979437301841_4270417550891276765_n.jpg
二代戒菸輔助額度提高( 新生報 ),https://health99.hpa.gov.tw/news/9683,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
立冬到、天更冷、添衣裳， 長者及慢性病患要小「心」！,https://health99.hpa.gov.tw/news/18830,https://health99.hpa.gov.tw/storage/images/articles/202110701NEWSIMG.jpg
冷氣團發威 國民健康署提醒：三高、心血管高風險族群及長者，保暖防護要做好,https://health99.hpa.gov.tw/news/8479,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
活躍老化缺不了規律的運動習慣,https://health99.hpa.gov.tw/article/140,https://health99.hpa.gov.tw/storage/images/articles/20171001.png
危險！老菸槍運將 開車突心肌梗塞(優活健康網),https://health99.hpa.gov.tw/news/16295,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
4招抗癌兼抗疫 全民一起來「拒菸酒檳、飲食衛生、規律運動、均衡營養」,https://health99.hpa.gov.tw/news/18587,https://health99.hpa.gov.tw/storage/images/articles/20210621NEWSIMG.jpg
懷孕第21週-飲食重點,https://health99.hpa.gov.tw/article/18445,https://health99.hpa.gov.tw/storage/images/articles/pregnancyM21.jpg
菸會傷「心」醫學界發表反菸宣言 (中央廣播電台),https://health99.hpa.gov.tw/news/11727,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
控糖五招，降低糖尿病併發症保平安！,https://health99.hpa.gov.tw/news/19348,https://health99.hpa.gov.tw/storage/images/articles/1101newsimg.jpg
531世界無菸日，杜絕菸害威脅,https://health99.hpa.gov.tw/news/8245,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
及早脫離菸癮 遠離疾病危害(健康醫療網),https://health99.hpa.gov.tw/news/16936,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
電子煙、加熱菸無助戒菸！搞懂新興菸品真面目(大家健康雜誌),https://health99.hpa.gov.tw/news/17113,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
孕媽咪抽菸 女兒易患妊娠糖尿病(聯合報),https://health99.hpa.gov.tw/news/12298,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
擴大禁菸場所 守護兒少健康-大專校院、幼兒園、托嬰中心、居家式托育服務場所等場所須全面禁菸,https://health99.hpa.gov.tw/news/19171,https://health99.hpa.gov.tw/storage/images/articles/329965609_890988438899540_5321747803728979607_n.jpg
每天半包菸 壯男輕微中風( 中華日報 ),https://health99.hpa.gov.tw/news/13271,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
英國研究：二手菸恐影響記憶力？！( 優活健康網 ),https://health99.hpa.gov.tw/news/9724,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
沈默的殺手：高血壓,https://health99.hpa.gov.tw/article/123,https://health99.hpa.gov.tw/storage/images/articles/20160520_0113.jpg
長期服藥與慢性病患者，請務必定期檢查腎功能以避免洗腎的命運！,https://health99.hpa.gov.tw/article/67,https://health99.hpa.gov.tw/storage/images/articles/21687.jpg
漢肺炎》WHO最新研究：吸菸者較高風險出現重症(自由電子報),https://health99.hpa.gov.tw/news/17140,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
防堵COPD 立馬戒菸就對了！(華人健康網),https://health99.hpa.gov.tw/news/12500,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
抽菸損害身體每個器官！ 設「戒菸日」成功戒斷高2成(ETNEWS新聞雲),https://health99.hpa.gov.tw/news/16036,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
重大時刻不缺席 趙舜籲及早戒菸 ( 台灣醒報 ),https://health99.hpa.gov.tw/news/11459,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
高度近視、抽菸 小心青光眼( 台灣時報 ),https://health99.hpa.gov.tw/news/11097,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
肥胖、吸菸、高血壓 冠心病高危險群 ( 中華日報 ),https://health99.hpa.gov.tw/news/10161,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
健康促進機構，全方位守護國人健康,https://health99.hpa.gov.tw/news/19680,https://health99.hpa.gov.tw/storage/images/articles/467654024_966770765489374_5277634571713786149_n.jpg
戒菸 減焦慮、壓力與憂鬱( 新生報電子報 ),https://health99.hpa.gov.tw/news/13144,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
謠言終結站》吸菸可防失智？國健署：恰好相反(自由即時),https://health99.hpa.gov.tw/news/16839,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
醫病》菸齡35年三高又過重 6旬男「小弟弟不舉」(自由即時),https://health99.hpa.gov.tw/news/16585,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
陽萎、記憶力退化　吸菸4危害不可不知 ( 優活健康網 ),https://health99.hpa.gov.tw/news/15186,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
定期檢查腎功能 掌握健康「腎」安心,https://health99.hpa.gov.tw/news/19577,https://health99.hpa.gov.tw/storage/images/articles/450055132_870892791743839_8359410380312316878_n.jpg
癮君子忽視胸痛 延醫不治(中華日報),https://health99.hpa.gov.tw/news/12128,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
愛毛小孩就戒菸 賺健康也旺桃花(聯合報),https://health99.hpa.gov.tw/news/16502,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
控糖5撇步 健康有保固,https://health99.hpa.gov.tw/news/18787,https://health99.hpa.gov.tw/storage/images/articles/20210929NEWSIMG.jpg
COPD真惱人！孫越年住院4次( 華人健康網),https://health99.hpa.gov.tw/news/13897,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
雙向轉診好便利，家醫照顧揪感心,https://health99.hpa.gov.tw/news/8214,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
春節慢性病服藥不停歇 4招技巧團圓樂龍龍,https://health99.hpa.gov.tw/news/19479,https://health99.hpa.gov.tw/storage/images/articles/426685583_779869044179548_8076839204199383526_n.jpg
與我同行 戒菸一定行 2018「戒菸就贏比賽」頒獎典禮,https://health99.hpa.gov.tw/news/8388,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
冠心症患者年輕化 吸菸是最大關鍵 (聯合報),https://health99.hpa.gov.tw/news/16225,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
「代謝三五成群 瘦腰就贏」網路活動起跑 4招守護顧腰圍 抽好禮,https://health99.hpa.gov.tw/news/19601,https://health99.hpa.gov.tw/storage/images/articles/454301337_891560499677068_1558595255724835221_n.jpg
9成4的媽媽想哺餵母乳  遵守孕產期3部曲 容易成功,https://health99.hpa.gov.tw/news/18921,https://health99.hpa.gov.tw/storage/images/articles/0308newsimg.jpg
首波寒流來襲 國民健康署提醒：心血管高風險族群及長者三高要控制 添衣保暖要到位,https://health99.hpa.gov.tw/news/8334,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
研究：吸菸易致記憶力與腦力減退( 自由時報 ),https://health99.hpa.gov.tw/news/11594,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
世界衛生組織：世界衛生組織總長陳馮富珍女士,https://health99.hpa.gov.tw/news/14648,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
坑殺癮君子！董氏：菸商「大包菸」自肥　菸價悄漲2元( NOWnews ),https://health99.hpa.gov.tw/news/13518,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
刻不容緩 無畏疫情 推動健康促進醫院勢在必行！ 109年健康促進與照護機構成果發表會,https://health99.hpa.gov.tw/news/18226,https://health99.hpa.gov.tw/storage/images/articles/20201202NEWSIMG.png
半數戒菸者會胖 半年後可以瘦回來(聯合新聞網),https://health99.hpa.gov.tw/news/15678,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
吸菸害己害人，也傷害環境 314白色情人節戒菸日 用拒菸告白最浪漫,https://health99.hpa.gov.tw/news/19190,https://health99.hpa.gov.tw/storage/images/articles/335949600_514525197534073_553780696683182974_n.jpg
慢性疾病控制好，安心過年沒煩惱,https://health99.hpa.gov.tw/news/8598,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
預防「三高」有3個技巧,https://health99.hpa.gov.tw/news/18983,https://health99.hpa.gov.tw/storage/images/articles/283970313_381357754030681_5509065294186490586_n.jpg
同樣致命！「缺乏運動」與「吸菸」人數相當( 自由電子報 ),https://health99.hpa.gov.tw/news/9687,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
越南菸害防制活動嚴重缺乏經費,https://health99.hpa.gov.tw/news/11331,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
合眾國際社：義大利人面臨愈來愈多的健康問題,https://health99.hpa.gov.tw/news/10054,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
271家醫院加入「健康醫院網絡」 打造全方位健康照護服務,https://health99.hpa.gov.tw/news/19570,https://health99.hpa.gov.tw/storage/images/articles/449133079_866022682230850_4821152163221338308_n.jpg
《謠言終結站》抽菸吃豬血清肺？ 醫:毫無根據 (自由時報),https://health99.hpa.gov.tw/news/16682,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
COPD照護不當 腦中風增2倍( 華人健康網 ),https://health99.hpa.gov.tw/news/12791,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
提防高溫熱傷害 心臟急救搶時間,https://health99.hpa.gov.tw/news/8271,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
吸菸＝慢性自殺！ 抽30包「肺布滿厚厚焦油」...黑一片 (ETNEWS新聞雲),https://health99.hpa.gov.tw/news/16368,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
認識肌少症,https://health99.hpa.gov.tw/article/18856,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
超過3成女性生育年齡在35歲以上 夫妻把握25-35歲黃金生育年齡,https://health99.hpa.gov.tw/news/19182,https://health99.hpa.gov.tw/storage/images/articles/334521876_1425159981720686_7237879153180961023_n.jpg
高齡產婦風險高 「適齡生育」很重要！,https://health99.hpa.gov.tw/news/8488,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
戒菸有助老年女性減少心臟病風險(新華社),https://health99.hpa.gov.tw/news/12366,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
秋老虎報到要當「心」早晚溫差要注意 世界心臟日，齊心護心作伙來,https://health99.hpa.gov.tw/news/8557,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
遠離腦中風  自我監控揪出危險因子 8大危險因子符合其中3項屬高危險群,https://health99.hpa.gov.tw/news/19250,https://health99.hpa.gov.tw/storage/images/articles/352064125_642001754632945_2896352919195135175_n.jpg
冷氣團來襲 冬季運動保心4招,https://health99.hpa.gov.tw/news/19697,https://health99.hpa.gov.tw/storage/images/articles/470195360_982250787274705_3018576239064094260_n.jpg
不菸酒、好入睡 不把煩惱帶上床 ( 聯合新聞網 ),https://health99.hpa.gov.tw/news/14879,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
老菸槍危機：慢性阻塞性肺病 ( 聯合新聞網 ),https://health99.hpa.gov.tw/news/14915,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
罹慢性阻塞性肺病 四成仍吸菸( 台灣時報 ),https://health99.hpa.gov.tw/news/11236,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
研究：抽菸+糖尿病平均少活14.4年( 健康醫療網 ),https://health99.hpa.gov.tw/news/13740,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
想要成功戒菸 先排除這3個障礙(健康醫療網),https://health99.hpa.gov.tw/news/16211,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
有菸癮，更要注意預防肺炎嗎？ (聯合即時),https://health99.hpa.gov.tw/news/16850,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
「戒菸金句」徵選活動開跑  戒菸抽好禮,https://health99.hpa.gov.tw/news/18766,https://health99.hpa.gov.tw/storage/images/articles/20210901NEWSIMG.png
戒菸酒毛巾操 80天甩肉10.8公斤( 自由時報 ),https://health99.hpa.gov.tw/news/11565,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
健康五招遠離失智症，護腦又強心,https://health99.hpa.gov.tw/news/8286,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
"響應世界早產兒日－給予""巴掌仙子""最適切的照護",https://health99.hpa.gov.tw/news/8572,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
二手菸害不容忽視「二代戒菸」助您好戒( 民眾日報 ),https://health99.hpa.gov.tw/news/11567,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
預防代謝症候群 從飲食做起,https://health99.hpa.gov.tw/article/60,https://health99.hpa.gov.tw/storage/images/articles/59237_m.jpg
高齡孕婦比例突破三成！定期完成10次免費產前檢查　確保孕期健康,https://health99.hpa.gov.tw/news/8589,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
「三高」及長者等高危險族群 天冷運動前暖身、保暖才能護心,https://health99.hpa.gov.tw/news/8577,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
喜迎龍年！《龍是為你好》拒菸LINE貼圖12/19上架 「一指」輕鬆傳遞拒菸的關懷,https://health99.hpa.gov.tw/news/19444,https://health99.hpa.gov.tw/storage/images/articles/螢幕擷取畫面 2023-12-14 085601.png
不怕死 三成五心梗患者仍抽菸 ( 聯合新聞網 ),https://health99.hpa.gov.tw/news/15039,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
職場生涯  向「菸」說不 戒菸5-15年中風機率降低與非吸菸者相同,https://health99.hpa.gov.tw/news/19565,https://health99.hpa.gov.tw/storage/images/articles/448895781_862715039228281_6843944774778936567_n.jpg
上班族必吃的五大營養素,https://health99.hpa.gov.tw/article/142,https://health99.hpa.gov.tw/storage/images/articles/20171201.png
「健康促進機構」是社區民眾的守護者 全國服務績優機構榮獲608個獎,https://health99.hpa.gov.tw/news/19430,https://health99.hpa.gov.tw/storage/images/articles/404747610_735174345315685_8194907563240883502_n.jpg
搶救腦中風  謹記「臨微不亂」,https://health99.hpa.gov.tw/news/8434,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
不抽菸 顧腰子( 新生報 ),https://health99.hpa.gov.tw/news/11485,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
學者：香菸包裝普通 減菸癮(中央社),https://health99.hpa.gov.tw/news/10241,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
日菸民罹癌 年死近13萬,https://health99.hpa.gov.tw/news/10155,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
"吸菸、戒菸與第二型糖尿病的風險-世代研究（Smoking, Smoking Cessation, and Risk for Type 2 Diabetes Mellitus / A Cohort St",https://health99.hpa.gov.tw/news/10682,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
研究發現：吸菸會讓心壁增厚，導致心臟衰竭,https://health99.hpa.gov.tw/news/15874,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
24節氣「大雪」  護心有3招,https://health99.hpa.gov.tw/news/19123,https://health99.hpa.gov.tw/storage/images/articles/318081096_519175096915612_8561323799517049839_n.jpg
2021世界中風日 「腦中風紅色警報」評估表揪出腦中風潛在高危險族!,https://health99.hpa.gov.tw/news/18819,https://health99.hpa.gov.tw/storage/images/articles/20211019NEWSIMG.png
老菸槍有肺病 當心骨質疏鬆症(聯合報),https://health99.hpa.gov.tw/news/9399,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
定期產檢4要訣 助安心懷孕 平安生產,https://health99.hpa.gov.tw/news/19643,https://health99.hpa.gov.tw/storage/images/articles/461963642_932752938891157_344446183575745421_n.jpg
無聲接近的殺手-心血管疾病(上) 入門篇,https://health99.hpa.gov.tw/article/85,https://health99.hpa.gov.tw/storage/images/articles/1510546_m.jpg
戒菸就贏」戒菸20分鐘 血壓就下降( 欣傳媒 ),https://health99.hpa.gov.tw/news/10971,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
七夕情人節的戒菸承諾 戒掉壞情人，擁抱新人生,https://health99.hpa.gov.tw/news/8720,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
孕婦用尼古丁貼片 恐影響寶寶腸胃(優活健康網),https://health99.hpa.gov.tw/news/10043,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
民歌演唱會 施孝榮說戒菸心得(今日新聞),https://health99.hpa.gov.tw/news/16672,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
健康自主管理-正確量血壓,https://health99.hpa.gov.tw/article/146,https://health99.hpa.gov.tw/storage/images/articles/量血壓的時機.jpg
一年不碰菸 罹癌率減半(世界新聞網),https://health99.hpa.gov.tw/news/12205,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
棒球員嚼菸草很帥？恐致癌美擬禁止使用(優活新聞網),https://health99.hpa.gov.tw/news/9545,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
寒流接力賽! 若想泡湯要留心!,https://health99.hpa.gov.tw/news/18290,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
響應2019年世界糖尿病日　全家齊控糖 糖友「好家在」,https://health99.hpa.gov.tw/news/8570,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
抽菸+高血壓+尿蛋白 糖友恐減壽逾20年( 聯合報 ),https://health99.hpa.gov.tw/news/13743,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
您是糖尿病高危險群嗎？要小心糖尿病默默上身！,https://health99.hpa.gov.tw/news/19216,https://health99.hpa.gov.tw/storage/images/articles/342356936_203174732477069_1338134128790286181_n.jpg
疫情期間，請停止居家吸菸 沒有一手菸，就沒有二三手菸,https://health99.hpa.gov.tw/news/18580,https://health99.hpa.gov.tw/storage/images/articles/20210611NEWSIMG.jpg
適齡生育 媽媽寶寶都健康 及早規劃給孩子多一個伴,https://health99.hpa.gov.tw/news/8352,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
護心，從戒菸開始,https://health99.hpa.gov.tw/news/18292,https://health99.hpa.gov.tw/storage/images/articles/20210118newsimg.jpg
意志力難戒菸　衛教師提升成功率( 健康醫療網 ),https://health99.hpa.gov.tw/news/14123,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
B、C型肝炎無聲無息  篩檢治療可保「肝」,https://health99.hpa.gov.tw/news/18853,https://health99.hpa.gov.tw/storage/images/articles/20211214NEWSIMG.jpg
您的健康我在乎！善用成人健康檢查 費用政府幫您付,https://health99.hpa.gov.tw/news/8505,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
孕婦吸菸或使用尼古丁增加胎兒日後心血管疾病的風險,https://health99.hpa.gov.tw/news/10263,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
守護心「肝」，「肝」緊檢查，「肝」緊治療 728逗陣來顧肝!,https://health99.hpa.gov.tw/news/8265,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
孫越戒菸30年 仍受菸害之苦( 台灣醒報 ),https://health99.hpa.gov.tw/news/13889,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
研究：吸菸破壞睡眠品質(台灣醒報),https://health99.hpa.gov.tw/news/12669,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
家人陪伴戒菸 憂鬱患者病情不會加重( 聯合新聞網 ),https://health99.hpa.gov.tw/news/11574,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
正向行動消除體重污名 健康減重沒煩惱,https://health99.hpa.gov.tw/news/8432,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
