disease,name,description,title,tag_name,link
巴金森病（帕金森氏症）,白天照顧家人累到不行，還有失眠、經濟壓力等煩惱，照顧者的壓力爆表，有什麼方式可以改善呢？,"[專家解答] 國立臺灣大學醫學院附設醫院神經部巴金森症暨動作障礙中心護理師 呂幸樺			隨著病程進展，照顧者的協助範圍將日漸增大，因此疾病初期首重「延緩退化」，疾病進入中晚期後，「協助照顧」將是1場長期抗戰！因此，千萬別將照護的重責統統獨自扛下，應妥善尋求以下資源及協調安排。			1.盤點家庭資源（人力、金錢）			2.擬定照顧計畫			3.可運用的社會資源（職能治療師、社工師或個管師）			4.政府補助（長照、公勞保失能補助）			可撥打「1966」，由長照2.0照管專員或A單位個管師量身打造照顧計畫，再由特約服務單位提供長照服務。			家屬亦可參考安養、護理之家，或依照巴友的疾病狀況，選擇是否聘雇外籍看護。申請外籍看護，需要由醫師先評估並開立巴氏量表後申請。			照顧者應學會「保持照護彈性」的5種好習慣，幫助自己釋放壓力，也能讓被照顧的家人擁有好心情：			1.找出壓力來源並擬定出可減輕的辦法：如尋求他人、醫療協助			2.找出目標和計畫：訂定合理且可實行的計畫，並保持調整彈性			3.保持樂觀			4.心懷感恩並找出意義			5.尋找與其他人的連結和歸屬感",照顧者壓力調適,心理調適,https://health.udn.com/health/care/141/293271
巴金森病（帕金森氏症）,爸爸是巴金森病合併失智症，還有慢性病，媽媽作為主要照顧者，面對爸爸的各種不配合，已經快撐不下去了，但我在外縣市工作，不能常常支援照顧，我可以怎麼支持媽媽？,"[專家解答] 高雄長庚紀念醫院神經內科主治醫師 林祖功			照顧上的難題建議可以先與家人討論，詢問家人需要的支援並尋求資源。依照敘述，巴友的情況應該屬於巴金森病較為晚期的病友，此時常見的症狀包含幻覺，尤其是視幻覺及其它的非動作障礙，在長期照顧上確實會造成主要照顧者的重大負擔。不論是實質上的替代喘息，或是心理上的支持都是必要的。			精神科研究，巴金森病的主要照顧者不論在身心靈上，都承受著無比的壓力， 因此必須要給予支持同理心，身為巴友的子女，雖然居住在外縣市，但也建議可以嘗試擔任照顧替手，幫媽媽喘息。畢竟照顧年老長者，仍需家人同心。另外可尋找外在資源，例如目前政府大力推廣的長照資源，或是聘僱看護，將照顧的重擔，部分由旁人協助。			面對巴金森病合併失智症，無論是出現幻聽、視幻覺，或是情緒反應的變化等，照顧者如果能多一點疾病演變過程的理解，在照顧上的難題就能少一點。除了選擇聘僱看護，目前政府也投入非常多的資源推動長照，可以嘗試打長照專線1966，詢問政府的長照資源可否介入。主動尋找資源，遠比老老照顧來得好。",遠方家人支持,心理調適,https://health.udn.com/health/care/141/293272
巴金森病（帕金森氏症）,照顧巴友常有許多問題和挫折，請問家屬加入什麼團體能獲得他人的經驗分享、資源情報或是情感支持呢？,"[專家解答] 國立臺灣大學醫學院附設醫院臨床神經暨行為醫學中心主任 林靜嫻			各大醫院大多有巴金森病友家屬籌組的病友團體，病友團體是最好的情感支持團體，也能互通有無，獲得最新的治療情報。			建議家屬可以在巴友每3個月回診時，陪伴巴友到醫院，聽主治醫師說明病況，也能詢問主治醫師有沒有相關的資源或是病友團體可以參加。			如果在網路上或是坊間聽到的治療資訊，也能透過陪伴回診時，向主治醫師確定資訊的真實性，以避免誤信偏方或是未經證實的治療而加速疾病惡化。",照顧者支持團體,心理調適,https://health.udn.com/health/care/141/293273
巴金森病（帕金森氏症）,巴友可以申請身障手冊嗎？病情到什麼程度才能申請？身障手冊與長照申請有關嗎？,"[專家解答] 財團法人天主教失智老人基金會社工主任 陳俊佑			巴金森病是否能申請身障手冊仍須由醫師評估，巴金森病屬於1種慢性疾病，如果妥適服藥，生活狀態有機會與一般人無異。			如果使用藥物且追蹤超過6個月，巴金森病的症狀仍足以影響生活機能之障礙者，經醫師評估符合相對應之巴金森病等級、量表，才可申請身心障礙手冊。			持有身障手冊者，政府有提供多項福利措施，以幫助身障者可以在國內順利生活，至於長照的服務項目申請，則是依照顧管理評估量表量表（CMS）的評估結果以及經濟條件做申請標準。如有需要，可撥打長照專線1966申請。",身障手冊,照護資源,https://health.udn.com/health/care/142/293274
巴金森病（帕金森氏症）,"長照 2.0 能提供什麼幫助呢？申請麻煩嗎？要如何收費、政府有補助嗎？","[專家解答] 財團法人天主教失智老人基金會社工主任 陳俊佑			長照2.0申請的方式，第一步可以先撥打長照專線1966，或是住院期間與醫院窗口聯繫，由長照服務小組協助制定出院準備計畫，由長照服務小組與當地的社區整合型服務中心（即A單位）聯繫，第二步長照個管師會到府評估可提供的服務，第三步則是由個管師與家屬一同討論訂出照顧服務計畫，後續即可使用服務。從申請到評估，通常在7天以內完成。			長照2.0的使用服務內容包含居家服務、日間照顧中心、家庭托顧、交通接送、輔具、居家無障礙環境改善、喘息等，每1個項目會依照長照等級有額度限制。			使用長照是由使用者以及政府協力支付。依照使用長照的對象，依照不同等級以及經濟條件支付費用。低收入戶使用長照，政府全額補助，中低收入戶自付5%到10%，一般戶自付16%到30%。",長照服務,照護資源,https://health.udn.com/health/care/142/293275
巴金森病（帕金森氏症）,媽媽作為主要照顧者照顧爸爸身心俱疲，又不想讓爸爸去住老人院，有什麼方法可以讓媽媽偶爾能暫時離開照顧身分，有休息的時間？,"[專家解答] 財團法人天主教失智老人基金會社工主任 陳俊佑			照顧者一定要給自己喘息的時間，避免沉重的照顧壓力讓照顧者倒下。照顧者可以依照不同的場域以及需求申請喘息服務。			居服員到家中：第1種方式，如果照顧場域在家中，可申請長照的居家服務，讓照顧者減少照顧的負擔。長照居家服務，是請專業的居服員至家中，提供個案身體照顧服務，包含協助如廁、沐浴、穿換衣服、口腔清潔、進食、服藥、翻身、拍背、簡單被動式肢體關節活動、上下床、陪同運動、協助使用日常生活輔助器具及其它服務。			社區式喘息：第2種方式，可以帶個案到社區，讓主要照顧者可以達到「社區式喘息」，個案白天至日間照顧中心、巷弄長照站，或於夜間至小規模多機能服務中心，接受照顧、停留，包含護理照護（日間照顧中心）、協助沐浴（日間照顧中心、小規模多機能服務中心）、進食、服藥、活動安排及相關服務。			暫住長照機構：第3種方式，則是可以帶個案至住宿式長照機構接受短暫照顧、停留，由機構工作人員提供24小時之全日照顧，服務內容包含護理照護、協助沐浴、進食、服藥、活動安排及相關服務。依目前政府的規定，每人每年最高有52天的短暫照顧申請。",喘息服務,照護資源,https://health.udn.com/health/care/142/293276
巴金森病（帕金森氏症）,巴氏量表是診斷巴金森病的工具嗎？申請巴氏量表評估可以做什麼？,"[專家解答] 財團法人天主教失智老人基金會社工主任 陳俊佑			巴氏量表不是診斷巴金森病的工具，與巴金森病完全無關。巴氏量表是1種醫療診斷工具，透過量表的分數及鑑定結果來了解到使用者需要什麼樣的醫療照顧、以及哪個等級的長照服務、確認使用者是否具有申請外籍看護的資格。",巴氏量表,照護資源,https://health.udn.com/health/care/142/293277
巴金森病（帕金森氏症）,我想要申請看護，該怎麼申請？需要附上什麼證明嗎？看護能幫我做什麼？,"[專家解答] 財團法人天主教失智老人基金會社工主任 陳俊佑			申請外籍看護主要分為A類以及B類，A類屬於未持有身心障礙手冊者，需先帶罹病家人到醫療院所進行綜合評估開立「病症暨失能診斷証明書」、「各項特定病 症、病情、病況及健康功能表」、「巴氏量表」或「失智症量表」。			B類則是持有身心障礙手冊，障礙等級重度以上，且ICD診斷【】內的代碼為03、05、06、09、10、11、12、15、16其中之1代碼者。其中，代碼為05者，限運動神經元或巴金森病等2類疾病。			申請外籍看護可郵寄或親自衛生局臨櫃辦理。外籍看護能協助巴金森病友的生活起居，除了照顧巴友本身，其它家務項目不在服務內容中。						申請外籍看護所需文件			1.申請人（雇主）身分證正本及印章			2.被看護者身分證正本（若身分證上無照片，需再攜帶健保卡，不方便帶正本，影本正反面一定要清晰可辨明）			3.申請人與被照顧者戶口名簿影本（證明為三等親屬關係，若為親子關係則不用）			4.照顧服務員求才登記（同時辦理推介本國籍照顧服員需附上或至本中心填寫，需有雇主簽名）			5.切結書（現場填寫）",看護申請,照護資源,https://health.udn.com/health/care/142/293278
巴金森病（帕金森氏症）,家裡同時有2位巴金森病友，是分別送安養院及請看護，還是1次請2個看護比較好？,"[專家解答] 財團法人天主教失智老人基金會社工主任 陳俊佑			第一步先檢視家中的經濟狀況及可以協助照顧巴友的家人有多少人力。如果家中僅有1人要照顧2位巴友，對於照顧者而言會是非常沉重的負擔，如果家中1位照顧者也沒有，可嘗試要聘請外籍看護，如果經濟上許可，可以請2名看護，分別照顧巴友。			如果家人認為送安養院的照顧品質較佳，則可以都選擇安養院，不過巴友罹病的過程，若能增加運動或是與人社交接觸，能幫助延緩病情。			因此得先列舉巴友所需的協助有哪些，如果大多是日常生活的照顧，且2名巴金森病友服藥狀況妥適，還有自理能力，僅需要聘請1位外籍看護協助2人日常生活即可，如果2人的動作障礙已經嚴重到無法照顧，則可以思考送機構或是聘僱2名外籍看護。",看護與安養院比較,照護資源,https://health.udn.com/health/care/142/293279
巴金森病（帕金森氏症）,爬樓梯機好用嗎？巴金森病友有哪些申請輔具管道呢？,"[專家解答] 財團法人天主教失智老人基金會社工主任 陳俊佑			民眾提及的爬樓梯機應為履帶式爬梯機，如果處於沒有電梯設備的公寓，對於長者或是有動作障礙的巴金森病友而言，會建議租賃爬梯機，不過履帶式爬梯機受限於樓梯的寬度，如果公寓的樓梯寬度太窄或是樓梯間距過大，則不適合使用履帶式爬梯機。			不過這需要經過專業評估，可以向各地方的長照管理中心或是區公所、社會局輔具資源中心請益爬梯機的租賃方式，也能詢問所在公寓是否適合使用爬梯機。			如果公寓不適合使用爬梯機，也建議可以聘雇專人協助巴友上下樓，又或是帶家人居住到有電梯的公寓大廈，改善爬樓梯的困境。",履帶式爬梯輪椅,照護資源,https://health.udn.com/health/care/142/293280
巴金森病（帕金森氏症）,母親身體僵硬、容易跌倒，外出時拐杖開始不足以應付，但她不願在外用4腳助行器，還有什麼輔具適合呢？哪種情況下可以用有輪助行推車呢？,"[專家解答] 國立臺灣大學醫學院附設醫院神經部巴金森症暨動作障礙中心護理師 呂幸樺			許多長輩在意他人的眼光，會認為持有輔具，等於是自己生病，被暴露在眾人的目光之下。這表示長輩可能尚未接受自己罹病，照顧者協助告知或幫助巴友理解疾病，是很重要的工作。			巴金森病到了中期，除了肢體僵硬以外，也會步態不穩，身體不平衡，連站都可能會有問題，善用行動輔具能降低跌倒的機率。減少跌倒、骨折甚至臥床失能的風險。			巴友不愛拿輔具，照顧者可以先了解巴友不喜歡的原因，如果是擔心眾人目光，可告知後續跌倒失能的風險，如果是不喜歡款式，則到輔具中心或店家找尋喜歡或適合的款式。			有輪子的助行車通常款式較多，也比較日式，深受長者喜愛，但如果巴友是「連站姿都有平衡問題」或「步態容易前衝」，就不適合用有輪子的助行推車。			不管是挑選輔具，或是探詢他們內心的需求，都需要花一些時間，建議照顧者第一步先讓巴友認識疾病，比較使用或不使用輔具的優劣，再陪著巴友面對。而巴友適合哪1種行走輔具可諮詢專業的物理治療師，或是請輔具中心的職能治療師評估並建議。",助行輔具,照護資源,https://health.udn.com/health/care/142/293281
巴金森病（帕金森氏症）,家人罹患巴金森病，請問家中有需要配合調整或改造嗎？病症不同時期會有什麼不同嗎？,"[專家解答] 國立臺灣大學醫學院附設醫院神經部巴金森症暨動作障礙中心護理師 呂幸樺巴金森病分為5期，若巴友屬於前3期，照顧者可以陪伴巴友規律服藥，協助他們找尋喜歡的運動，同時協助他們將生活模式固定。特別是巴友服藥後對於藥物的反應，除了要請巴友自己記錄以外，也建議照顧者用第三人的視角記錄變化，提供醫師較為客觀的參考。當巴友進入到後面2期時，才建議改建家中的設施。目前政府推動的長照2.0服務中，如果個案經過評估，長照需要等級（CMS）達到2級（含）以上，每3年可以有4萬元改善居家無障礙環境的補助。同時該項服務，也會有專業人士協助評估，巴友需要哪些無障礙環境及長照資源。巴金森病是1種慢性疾病，因此從心態到居家環境，需要隨著病程滾動式調整，不管是巴友或是家屬都要有長期抗戰的準備。",居家改造建議,照護資源,https://health.udn.com/health/care/142/293282
巴金森病（帕金森氏症）,除了長照資源以外，有什麼保險會給付巴金森病的治療呢？不同的保險又有哪些給付差異？,"[專家解答] 國立臺灣大學醫學院附設醫院神經部巴金森症暨動作障礙中心護理師 呂幸樺			現在的商業保險幾乎沒有1家接受「帶病投保」，都是在尚未生病之前，才有辦法購買商業保險。建議民眾在年輕時就要有保險的概念，避免老後生病，無法帶病投保，僅能仰賴勞保與健保，其餘都得依賴親友經濟協助。			如果以巴金森病而言，最常見的保險類型有4種，實支實付的醫療險、特定傷病險、失能險、長照險。			勞保、公保或農保有類似的失能給付，在農保稱為「身心障礙給付」。以勞工為例，「失能給付」依等級可請領「失能1次金」或「失能年金」。申請程序不難，但必須判定失能時有勞保身分。因此，罹患巴金森病時可別急著辭職或退休，繼續工作既能穩住心情，也能保有申請勞保失能給付的身分。			如果還有勞保身分，但不知道有這項給付，現在才申請也許還來得及，因為勞保領取給付的請求權長達5年，可向勞保局詢問申請細節，通常需要備妥診斷書，附帶病歷更好。						實支實付：主要針對「住院」給付費用理賠，如跌倒骨折、深腦刺激術，計算方式為扣除健保給付，其餘部分由保險公司理賠			特定傷病險：多針對嚴重的巴金森患者理賠，如中晚期巴友治療超過一年，仍無法控制病情者			失能險：包含四種計算方式			1.一次性給付：失能可給付等級各家不一			2.每月／每年扶助金：不一定失能後立即起算			3.保費豁免			4.保證給付：無論被保人是否生存，都會持續給付若干個月			長照險：依失能或失智狀態評斷理賠，包含失能障礙符合3項或失智障礙符合2項，每年申請都需要提供醫師診斷證明",申請保險,照護資源,https://health.udn.com/health/care/142/293283
巴金森病（帕金森氏症）,剛發現罹患巴金森病，請問要如何看自己的保險會不會給付？我還可以再保其它醫療險或防癌險嗎？,"[專家解答] 國立臺灣大學醫學院附設醫院神經部巴金森症暨動作障礙中心護理師 呂幸樺			如果已經被診斷罹患巴金森病，過去有購買商業保險，第一時間先聯繫自己的保險業務員，了解自己購買的商業保險，有沒有包含巴金森病可以作為理賠。			商業保險現在幾乎都無法「帶病投保」，如果被診斷巴金森病，想要再買實支實付、特定傷病險、失能險或是長照險，幾乎是不可能，但是購買防癌險有一定的機會，建議可與保險業者聯繫，了解有哪些適合自己的產品。",保險給付,照護資源,https://health.udn.com/health/care/142/293284
巴金森病（帕金森氏症）,想得到巴金森病的最新知識，哪裡可以收到講座或課程資訊呢？,"[專家解答] 國立臺灣大學醫學院附設醫院臨床神經暨行為醫學中心主任 林靜嫻			除了各大醫院布告欄、網站以外，可以優先詢問主治醫師，或於網路上搜尋「動作障礙」、「巴金森病／巴金森氏症／帕金森氏症」，查詢自家醫院是否設有相關的協會或是病友團體。			另外，也可以在由醫療團隊創立的學協會網站查詢巴金森病的相關資訊，如：台灣動作障礙學會、社團法人台灣巴金森之友協會、台灣鬱金香動作障礙關懷協會、社團法人高雄市聰動成長協會。",地方與學協會資源,照護資源,https://health.udn.com/health/care/142/293285
