vip_id,age,sex,grade,city,cluster（動物種類）,created( 可忽略   ),總分,財務,健康,社交,心靈,獨立,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20
w93152506,5,2,5,7,5,2025/8/22 09:30,76,60,80.25,100,100,90,1,3,1,2,2,3,"1,4,5",1,"2,3,4",2,"2,3","1,2,3,4,5",1,"1,2,3,4",2,"1,2,3","1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,5"
d35a29e4,4,2,4,6,5,2025/8/22 09:26,78,70,75,80,80,80,1,2,"2,4,5",2,2,3,"1,4,5",2,"1,2,3,4",1,"1,2","1,3,4,5",1,"1,2",2,"1,2,3","1,2","1,2,3,4","1,2,3,4,5","1,2,3"
d35a29e4,4,2,4,6,5,2025/8/22 09:26,78,70,75,80,80,80,1,2,"2,4,5",2,2,3,"1,4,5",2,"1,2,3,4",1,"1,2","1,3,4,5",1,"1,2",2,"1,2,3","1,2","1,2,3,4","1,2,3,4,5","1,2,3"
d35a29e4,4,2,4,6,5,2025/8/22 09:26,78,70,75,80,80,80,1,2,"2,4,5",2,2,3,"1,4,5",2,"1,2,3,4",1,"1,2","1,3,4,5",1,"1,2",2,"1,2,3","1,2","1,2,3,4","1,2,3,4,5","1,2,3"
w93152506,6,1,5,7,5,2025/8/22 09:11,74,65,80.5,100,60,90,1,2,"2,3,4,5",2,2,3,"1,4",2,"1,2",2,"2,3","1,2,3,4,5",1,"1,2,4",1,"1,2,3","1,2,3,4","1,2,3","1,2,3,4,5","1,2,3,4"
f4b7e6a2,6,1,5,12,5,2025/8/22 09:05,67,55,55.75,90,100,100,1,3,"3,4,5",1,6,2,"1,2,4",2,1,2,2,"1,3,4",2,"1,2,5",2,"1,2,3","1,2,3","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
f4b7e6a2,6,1,5,12,5,2025/8/22 09:05,67,55,55.75,90,100,100,1,3,"3,4,5",1,6,2,"1,2,4",2,1,2,2,"1,3,4",2,"1,2,5",2,"1,2,3","1,2,3","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
f4b7e6a2,6,1,5,12,5,2025/8/22 09:05,67,55,55.75,90,100,100,1,3,"3,4,5",1,6,2,"1,2,4",2,1,2,2,"1,3,4",2,"1,2,5",2,"1,2,3","1,2,3","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
e814c8c7,6,1,5,20,2,2025/8/22 08:37,53,70,59.5,20,60,60,2,3,"3,4",1,4,2,"1,2,4",1,"1,2",1,"1,2","3,4,5",2,2,2,2,5,"1,4,5","2,3,5","2,4,5"
sofi777,4,2,4,1,1,2025/8/22 08:31,57,75,37.75,60,80,90,2,2,4,2,5,3,"1,3,4",3,2,4,5,"3,5",2,"2,4",2,"2,3","1,2","1,2,3,4","1,3,4,5","1,2,3,4,5"
G_112548578164008592,5,2,4,4,5,2025/8/22 08:19,84,80,83.25,80,80,90,2,2,"3,4",1,5,4,4,1,"1,2,4",1,"1,2,3","1,2,3,4,5",1,"1,2,3,4",2,"1,2,3","1,4","1,2,3,4","1,2,3,4","1,2,3,4,5"
23919fa5,1,2,4,20,1,2025/8/22 08:02,64,85,46.75,60,80,100,1,4,"1,2",2,3,4,"3,4,5",2,1,4,1,6,1,"1,2,4,5",2,"1,2","1,2","1,3,4,5","1,2,3,4,5","1,2,3,4,5"
P_hvctusVd,1,2,4,13,4,2025/8/22 07:50,70,85,52.5,100,60,80,2,4,"1,2",2,3,3,"1,3,4,5",3,"1,2",4,"1,2","3,4",1,"1,2,4,5",2,"1,2,3","1,2,3,4","1,3,4","1,3,5","1,2,3,4,5"
phyllis530106,5,2,4,1,5,2025/8/22 07:42,65,55,54.5,90,80,100,2,2,4,3,4,5,"1,4",3,"2,3",2,"2,3",3,1,"1,2,5",2,"1,2,3","2,3,4","1,3,4,5","1,2,3,4,5","1,2,3,4,5"
11cf6670,6,1,4,19,5,2025/8/22 07:28,82,75,76,100,80,90,1,3,"1,2",2,4,4,4,2,"1,2,3,4",1,"2,3","1,2,3,4,5",2,"1,4,5",2,"1,2,3","1,2,3,4","1,3,4,5","1,2,3,4,5","1,2,3,4"
O820314Y,6,2,4,1,5,2025/8/22 01:01,62,55,50.5,70,80,100,2,3,1,2,3,2,"1,2,4",3,"1,2",3,1,"1,3,4",1,2,2,"1,2,3",1,"1,3,4,5","1,2,3,4,5","1,2,3,4,5"
S_000237.65e5d5500d4,7,1,2,1,3,2025/8/21 22:14,31,55,23.75,20,20,30,2,3,"1,2",3,6,4,"1,2,4",4,1,3,1,3,3,6,2,1,5,2,"3,4,5",6
S_000237.65e5d5500d4,7,2,3,2,4,2025/8/21 21:52,57,80,38.75,50,60,100,1,3,1,2,5,4,"1,2,3,4",2,1,4,1,3,2,"1,4",2,"1,3",1,"3,4,5","1,2,3,4,5","1,2,3,4,5"
01277d4e,5,2,3,12,5,2025/8/21 21:47,84,85,83.5,70,60,100,1,3,"1,2",1,4,4,"2,4,5",1,"1,2",2,"2,3","1,2,3,4,5",1,"1,2,4",1,"1,2","1,2,4","1,2,4","1,2,3,4,5","1,2,3,4,5"
378902c0,8,1,4,6,5,2025/8/21 18:57,59,35,72.5,90,80,100,2,2,4,1,2,1,"1,4",2,"1,3",1,"1,2,3","1,2,3,4",2,"2,3",1,"1,2,3","2,3,4","1,2,4,5","1,2,3,4,5","1,2,3,4,5"
udn106774,3,2,5,2,4,2025/8/21 11:54,62,60,54.5,80,80,70,1,3,1,3,4,4,"4,5",2,"1,2",2,"1,2,3","1,3,4",3,"2,4,5",2,"1,2,3","1,4","1,3,4,5","1,3","1,2,3,4,5"
G_116345297682333595,3,2,4,3,1,2025/8/21 10:37,36,20,36.75,20,80,90,1,4,6,3,6,1,6,3,2,4,5,4,1,2,3,4,"1,4","1,2,3,4","1,2,3,4,5","1,3,4,5"
G_110269666982834131,4,1,4,3,2,2025/8/21 10:30,62,75,60,20,40,100,1,3,1,1,5,5,"2,4",2,5,1,"1,2","1,2,3",1,"2,3,4",2,1,5,"3,4","1,2,3,4,5","1,2,3,4,5"
sumien68,4,2,4,4,5,2025/8/21 10:27,68,70,55.5,80,100,70,2,2,4,1,4,5,"4,5",3,"1,2",2,"2,3","2,3,5",2,"1,2,4",2,"1,2,3","1,2","1,2,3,4,5","1,2,3,4,5","1,5"
f7916c89,5,1,4,2,1,2025/8/21 09:47,51,45,53.5,40,80,90,2,1,"1,2,5",2,6,3,4,2,"1,2",2,"1,2,3","1,3,5",2,1,2,2,"1,2","1,2,3,4","1,2,3,4","1,2,3,4,5"
bdf7cc01,5,2,5,2,5,2025/8/21 09:23,67,60,71.25,70,80,80,1,2,1,2,5,2,4,2,"1,2,3",1,3,"1,2,3,4,5",1,4,2,"1,2","1,2,3","1,2,3,4","1,2,3","1,2,3,4,5"
monica80366,4,2,4,2,4,2025/8/21 09:17,51,55,47.5,80,40,80,1,2,1,2,2,4,4,1,"1,2",4,2,6,1,"1,3",3,"1,2","1,2,3,4","2,3","1,2,3,4","1,3,4,5"
G_116743186522252599,3,2,4,16,5,2025/8/21 09:09,79,85,62.75,100,100,100,2,3,"2,5",2,5,5,"1,4,5",2,1,3,"1,2,3","1,2,3,4",1,"1,2,4,5",2,"1,2,3","1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
2c54c273,5,2,4,4,1,2025/8/21 08:33,63,55,61.75,30,100,100,2,1,"1,2",1,3,4,4,2,2,2,3,3,1,"2,5",1,1,2,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
sweetlee,4,2,4,2,1,2025/8/21 08:32,57,65,51.5,30,80,60,2,3,"1,2,5",2,2,5,"1,5",3,"2,3",2,"1,2,3",3,1,"2,4",2,1,2,"1,3,4,5","1,2","1,3,4,5"
cod630101web48,5,2,5,1,5,2025/8/21 08:21,75,75,59.75,100,100,100,1,3,"3,4",1,3,3,"1,2,4",1,1,3,"1,2,3","1,2,3",1,"1,2,5",2,"1,2,3","1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
herlinandboolin,4,2,5,6,3,2025/8/21 07:39,27,40,22.75,20,20,40,2,2,"3,4",3,1,5,4,2,1,4,2,4,4,6,2,1,5,4,5,"1,2,4"
matin428,6,1,4,1,6,2025/8/21 06:13,42,40,56.5,30,60,40,1,2,2,1,3,1,2,3,"1,2",2,2,"2,3",2,3,1,1,4,"1,4,5","1,2","1,3"
matin428,6,1,4,1,6,2025/8/21 06:13,42,40,56.5,30,60,40,1,2,2,1,3,1,2,3,"1,2",2,2,"2,3",2,3,1,1,4,"1,4,5","1,2","1,3"
matin428,6,1,4,1,6,2025/8/21 06:13,42,40,56.5,30,60,40,1,2,2,1,3,1,2,3,"1,2",2,2,"2,3",2,3,1,1,4,"1,4,5","1,2","1,3"
matin428,6,1,4,1,6,2025/8/21 06:13,42,40,56.5,30,60,40,1,2,2,1,3,1,2,3,"1,2",2,2,"2,3",2,3,1,1,4,"1,4,5","1,2","1,3"
602d237f,4,2,5,5,1,2025/8/20 22:24,66,55,70,50,80,100,1,2,"3,4",1,6,5,6,2,5,1,"2,3","1,2,3,5",1,"2,4",1,"2,3",4,"1,2,4,5","1,2,3,4,5","1,2,3,4,5"
yilan520,4,1,4,7,2,2025/8/20 18:06,49,65,46.5,30,60,70,1,2,"1,2",2,2,4,4,3,"1,2",4,2,"3,4",1,"2,4",2,3,1,"1,3,4","1,3,4,5","1,3,4"
F_Abz0Fg4THDSAkg0a,4,1,4,2,1,2025/8/20 09:23,83,95,68.25,40,100,100,2,4,"1,2",2,4,4,"1,2,3,4,5",1,"1,2,4",2,2,"3,5",1,"2,3,4",2,1,"1,2","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
F_AbwBEya8RcIaw_Un,5,1,4,1,5,2025/8/20 08:52,67,50,67.5,70,100,100,2,2,"2,3",1,6,3,"1,4",1,"1,2",2,"1,2,4","3,4,5",1,"1,2,5",3,"1,2,3",1,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
F_AbwBEya8RcIaw_Un,5,1,4,1,5,2025/8/20 08:52,67,50,67.5,70,100,100,2,2,"2,3",1,6,3,"1,4",1,"1,2",2,"1,2,4","3,4,5",1,"1,2,5",3,"1,2,3",1,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
F_AbwBEya8RcIaw_Un,5,1,4,1,5,2025/8/20 08:52,67,50,67.5,70,100,100,2,2,"2,3",1,6,3,"1,4",1,"1,2",2,"1,2,4","3,4,5",1,"1,2,5",3,"1,2,3",1,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
c4cec5be,6,1,4,4,2,2025/8/19 18:54,49,70,29.75,40,60,90,1,4,"3,4",2,4,3,"1,3",3,1,4,2,3,3,"1,2",2,3,"1,4","1,4,5","1,2,3,4","1,2,3,4,5"
c4cec5be,6,1,4,4,2,2025/8/19 18:54,49,70,29.75,40,60,90,1,4,"3,4",2,4,3,"1,3",3,1,4,2,3,3,"1,2",2,3,"1,4","1,4,5","1,2,3,4","1,2,3,4,5"
8891936a,5,2,4,1,2,2025/8/19 15:37,53,60,50.5,20,60,70,2,3,"1,2",2,6,4,3,2,"1,2",2,"1,2","2,3",2,4,2,1,5,"1,4,5","1,4","1,2,3,4,5"
19463500,8,1,4,2,5,2025/8/19 14:27,67,60,58.75,80,80,100,2,3,"1,2,5",2,5,1,"1,2",3,2,1,3,4,2,"2,3,4",1,"1,2","1,2,3,4","1,3,4,5","1,2,3,4,5","1,2,3,4,5"
19463500,8,1,4,2,5,2025/8/19 14:27,67,60,58.75,80,80,100,2,3,"1,2,5",2,5,1,"1,2",3,2,1,3,4,2,"2,3,4",1,"1,2","1,2,3,4","1,3,4,5","1,2,3,4,5","1,2,3,4,5"
0be12520,6,2,4,4,3,2025/8/19 14:02,35,45,41.75,30,20,40,2,1,"1,5",2,6,3,"1,4",3,2,3,2,"3,4",4,"2,4",1,2,4,5,5,"2,3,4"
lihwenchu,3,1,5,2,5,2025/8/19 13:56,83,85,72.25,80,80,100,2,4,"1,2,5",2,5,4,5,2,"1,3,4",2,"1,2","1,3,4,5",2,"1,2,3,4,5",2,"2,3","1,2,3,4","1,2,3,4","1,2,3,4,5","1,2,3,4,5"
51f20807,5,2,4,4,3,2025/8/19 11:48,29,35,28,30,40,30,2,3,5,3,2,1,3,3,5,4,2,3,2,1,2,3,1,"1,2",3,"1,3"
hsun1113,5,2,4,10,5,2025/8/19 11:06,74,85,58.25,80,80,100,2,3,"3,4",2,5,5,"1,4,5",4,"1,2,3",3,1,"3,4",2,"1,3,4",1,"1,2,3","1,2","1,3,4,5","1,2,3,4,5","1,2,3,4,5"
b7df0988,4,1,4,3,2,2025/8/19 10:00,55,50,61.5,40,60,70,1,1,"1,2",1,2,4,"1,4",2,"1,2",1,"1,2,4","1,3",1,"2,4",2,"1,3",5,"1,4,5","1,4","1,2,3,4,5"
1ae28a25,5,2,4,1,1,2025/8/19 07:49,70,85,61.5,50,100,60,2,2,"2,5",2,5,3,"1,2,4",2,"1,2",2,"1,2,3","1,3",1,"1,2,3",2,"1,2",2,"1,2,3,4,5","1,2,4","2,3,4"
lululus923,3,2,4,10,2,2025/8/19 07:09,49,70,57.25,30,20,60,1,3,"1,2",1,2,5,"4,5",1,"1,2,3",4,2,"1,3",1,"1,2",2,2,1,1,3,"1,2,3,4,5"
2722cd0d,8,2,3,2,5,2025/8/18 23:03,83,70,82.25,90,80,100,1,2,"1,5",2,3,3,4,2,"1,2,3",2,"1,2","1,2,3,4,5",2,"1,2,3,5",1,"1,2,3","1,2,4","1,3,4,5","1,2,3,4,5","1,2,3,4,5"
offline1599612728522,4,1,4,2,1,2025/8/18 22:56,46,60,39.5,10,80,70,1,2,"1,2,5",2,1,5,4,3,"1,2",3,2,6,2,"1,2",2,4,2,"1,2,3,4","1,2,3,4,5","1,5"
candychen0108,4,2,4,13,5,2025/8/18 22:49,92,85,92.5,90,100,100,1,4,"1,2",2,5,4,"1,4",1,"2,3",1,"1,2,3","1,2,3,4,5",1,"1,2,3,4,5",1,"1,2,3","1,2,3","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
3bf48414,4,2,4,3,4,2025/8/18 21:22,71,90,69.25,50,60,70,1,4,"1,2",2,5,4,"1,4,5",2,"1,2,3",3,"1,2","1,2,3,5",2,"2,4",1,"1,3",2,"1,3,4","1,4,5","2,3,4,5"
aea5b20e,5,2,3,10,1,2025/8/18 20:57,50,45,59.5,30,80,80,2,2,1,2,6,5,1,3,"1,2",5,,"1,2,3,5",2,"1,2,4,5",1,3,1,"1,3,4,5","1,2,4,5","1,2,3,5"
aea5b20e,5,2,3,10,1,2025/8/18 20:57,50,45,59.5,30,80,80,2,2,1,2,6,5,1,3,"1,2",5,,"1,2,3,5",2,"1,2,4,5",1,3,1,"1,3,4,5","1,2,4,5","1,2,3,5"
823db1e7,6,2,5,8,4,2025/8/18 20:33,64,65,61.5,50,60,100,1,3,"1,4",2,5,5,1,3,"1,2",2,2,"1,2,3,4,5",2,"2,3,4",2,"1,3",2,"1,4,5","1,2,3,4,5","1,2,3,4,5"
F_AbwN12L0RHhz6zqH,4,2,4,1,2,2025/8/18 19:34,48,75,52,20,40,40,2,4,2,2,5,3,3,3,"1,2,3,4",1,3,"2,3",3,2,2,3,5,"1,4",1,"1,3,5"
2bd3f073,7,2,5,2,5,2025/8/18 18:02,74,60,78,80,100,100,2,2,4,2,5,1,"1,2,3,4",1,"1,2,3,4",2,"1,3","2,3,4,5",1,"1,2,3",2,"1,2,3","1,2","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
yl861623,2,2,5,4,5,2025/8/18 17:45,65,60,54.75,80,100,80,2,2,2,2,2,3,"4,5",3,2,5,,"3,4",1,"1,2,3,5",1,"2,3","1,2,3,4","1,2,3,4,5","1,4,5","1,2,3,4,5"
5faa34bf,4,1,4,1,4,2025/8/18 17:00,55,80,40.25,60,60,70,2,3,"1,2,3,4",2,3,4,"1,3,4,5",3,"1,2,3",5,,3,1,1,2,"2,3","2,4","1,4,5","1,3,5","1,2,3,4"
e113b3f1,4,1,4,2,6,2025/8/18 16:38,47,70,38,70,40,40,2,2,2,2,5,5,4,2,5,4,2,"1,3,4",2,4,2,"1,2,3",4,"3,4","1,3","1,2"
c09a6f40,7,1,4,1,6,2025/8/18 15:29,45,60,38.5,50,60,40,2,2,"1,2,3,4,5",1,2,2,"2,4",3,"1,2",4,"1,2","2,3",2,2,2,"1,3",1,"1,3,4","1,2","1,2"
3c3b5f28,6,2,5,2,1,2025/8/18 14:56,73,80,61.75,50,100,100,2,3,"1,2",1,5,3,"1,4",4,2,3,2,"1,2,3,5",1,"1,2,4",1,"1,3",1,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
abdac495,4,2,4,1,5,2025/8/18 14:47,88,90,72.25,90,100,100,2,3,"1,2,5",2,5,4,"1,3,4,5",2,"1,2,3",1,"1,2","2,3,4,5",2,"1,2,3,4",2,"1,2,3","1,2,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
bb65e023,4,2,5,14,4,2025/8/18 13:36,61,65,53.25,70,60,80,2,2,"1,2,3,4,5",1,6,5,"1,4,5",3,"1,2,3",4,2,"3,4,5",1,"2,4",2,"1,2,3",2,"1,3,4","1,3,4,5","1,2,3,4"
G_112447942812698382,2,2,4,1,2,2025/8/18 12:15,44,65,38.75,30,20,80,1,3,"1,2",2,2,3,"1,4",3,2,5,,1,1,"2,4,5",2,1,1,1,"1,2,3","1,2,3,4,5"
offline1494726711255,4,2,5,5,1,2025/8/18 11:24,69,65,67,50,100,90,2,2,3,2,5,5,1,2,"1,2,3,4",2,2,"1,3",2,"1,2,4,5",2,1,"1,2,3","1,2,3,4,5","1,2,3,4","1,2,3,4,5"
offline1494726711255,4,2,5,5,1,2025/8/18 11:24,69,65,67,50,100,90,2,2,3,2,5,5,1,2,"1,2,3,4",2,2,"1,3",2,"1,2,4,5",2,1,"1,2,3","1,2,3,4,5","1,2,3,4","1,2,3,4,5"
offline1494726711255,4,2,5,5,1,2025/8/18 11:24,69,65,67,50,100,90,2,2,3,2,5,5,1,2,"1,2,3,4",2,2,"1,3",2,"1,2,4,5",2,1,"1,2,3","1,2,3,4,5","1,2,3,4","1,2,3,4,5"
johnnchen6web16,6,1,5,8,5,2025/8/18 11:16,74,90,61.5,60,100,80,1,3,"1,2,5",2,5,3,"2,3,4",2,"1,2",2,"1,2,3","3,4",1,"1,2,5",2,"1,2","1,2","1,2,3,4,5","1,3,4,5","1,3,4,5"
sinocraz,6,1,5,1,5,2025/8/18 10:45,78,70,78,80,80,80,1,3,"1,2,4,5",2,2,3,"1,4,5",2,"1,2,3,4",1,"2,3","2,3,4",1,"2,3,4,5",2,"1,2,3","1,3","1,2,3,4","1,2,3,4,5","1,3,4"
G_101946417756779402,2,1,4,8,2,2025/8/18 09:47,48,75,54.5,0,40,50,2,3,"1,2",2,5,5,6,3,"1,2",2,"1,2","3,5",1,"3,4",3,4,5,"1,4",4,"2,3,4,5"
G_117665297400908346,6,2,4,2,4,2025/8/18 09:17,58,55,59.25,70,40,80,2,3,1,2,6,3,"1,2,4",3,"1,2,3",1,2,"1,2,3,5",2,2,2,"1,2,3",1,"1,4","1,2,4,5","2,3,4,5"
chuchihhsu,4,2,4,8,1,2025/8/18 09:13,64,85,53.25,30,100,50,1,2,"1,2,5",2,5,5,"1,4,5",3,"1,3,4",4,2,"1,3",1,"1,2,3",2,3,1,"1,2,3,4,5","1,4","2,3,5"
G_117665297400908346,6,2,4,2,4,2025/8/18 09:12,58,55,59.25,70,40,80,2,3,1,2,6,4,"1,2,4",3,"1,2,3",1,2,"1,2,3,5",2,2,2,"1,2,3",1,"1,4","1,2,4,5","2,3,4,5"
1a8d611d,5,2,4,5,1,2025/8/18 08:27,61,70,61,40,60,70,2,4,4,2,4,3,4,3,"1,2,3,4",2,3,"1,2,3,4",3,"1,2,4",2,2,"1,2","1,2,4","1,4","1,2,3,4,5"
eve7799,7,2,4,6,1,2025/8/18 08:00,55,65,46.75,10,100,100,2,3,"2,5",3,5,4,1,2,1,5,,"1,2,3,4",2,"1,2,4",3,4,2,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
bc1bc03f,5,2,4,2,5,2025/8/18 07:48,72,85,56.5,80,80,90,2,2,"2,5",2,5,4,"1,2,4",2,"1,2",3,3,6,2,"1,2,3",1,"1,2,3","1,2","1,2,3,4","1,2,3,4","1,2,3,4,5"
G_115107704771770115,3,2,4,10,3,2025/8/18 07:35,32,40,40.75,20,20,40,2,1,1,2,2,3,"1,4",3,2,2,2,"1,3,5",3,1,2,2,5,1,1,"1,4,5"
linturbo,5,2,5,3,5,2025/8/18 06:59,66,70,53.5,80,80,80,2,2,4,2,3,4,"1,2,4,5",3,"1,2",3,"1,2,3","3,5",1,"1,2,5",2,"1,2,3","1,2","1,2,3,4","1,2,3,4,5","1,2,4"
719321ef,6,2,4,14,1,2025/8/18 06:59,70,60,75.5,40,100,100,2,2,"1,2",1,3,2,4,2,"1,2",1,2,"1,2,3,4",2,"1,2,4",1,1,"1,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
7327fa56,4,2,3,3,5,2025/8/18 06:06,66,80,47,80,100,100,1,3,"1,2",2,4,3,"1,3,5",4,"1,2,3,4",4,"2,3","3,4",1,2,2,"1,2,3","1,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
30ce499b,6,2,4,13,5,2025/8/17 16:31,82,90,68,50,100,100,1,2,"1,2",2,4,4,"1,2,3,4,5",1,"1,2,3,4",3,2,"3,4",1,"1,2,4",2,3,"1,2,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
offline1596700198658,7,2,4,2,1,2025/8/17 15:21,68,65,69.25,60,80,90,2,3,1,1,5,2,"1,3,4",2,"1,2,3",1,"2,3","1,3,4,5",2,"1,2,4",2,"1,2","1,2","2,3,4,5","1,2,3,4,5","1,2,3,5"
ebsd,3,2,4,1,2,2025/8/17 15:01,47,70,52.5,20,40,40,1,3,"3,4",2,4,5,6,3,"1,2",4,"1,2","1,3,4",1,"2,3,4",2,3,5,"3,4","1,4","2,5"
df9d856b,6,1,5,1,3,2025/8/17 11:22,45,70,54.75,20,20,40,2,4,"3,4",2,6,5,"1,2,4",2,1,2,2,"2,3",1,"1,2",2,1,5,4,"1,2","1,5"
G_114258058958340914,4,2,5,2,1,2025/8/17 10:59,71,90,57.75,40,80,100,1,4,4,1,5,4,"1,2,3,4,5",2,1,2,"1,2,3","2,3,5",1,"2,4",2,3,"1,2","1,2,3,4","1,2,3,4,5","1,2,3,4,5"
d35594ab,6,2,4,2,5,2025/8/17 10:24,63,50,65.5,90,80,60,1,1,3,2,3,3,"1,3,4",1,"1,2",2,"1,2","1,3,4,5",2,"1,2,5",2,"1,2,3","1,2,4","1,2,3,4","2,3,4","1,2,3"
7efe7a50,5,2,4,14,4,2025/8/17 10:16,68,90,63.5,70,40,60,1,3,"1,2",2,5,3,"1,2,4,5",3,"1,2",4,5,"1,3,5",2,"1,2,3,4,5",1,"1,2,3",1,"1,4","3,4,5","1,2,3"
hsun1113,5,2,4,10,4,2025/8/17 09:47,72,80,61.25,90,60,100,2,3,"1,2,3,4,5",2,4,5,"1,4,5",4,"1,2,3",3,1,"3,4",2,"1,2,3,4",1,"1,2,3","1,2,3","1,4,5","1,2,3,4,5","1,2,3,4,5"
hsun1113,4,2,4,4,6,2025/8/17 09:27,41,65,39.5,20,60,20,1,3,"3,4",2,1,3,"4,5",3,"2,3",5,,6,1,"1,4,5",2,3,5,"1,3,4",4,4
G_101524368498232830,3,1,5,1,6,2025/8/17 09:12,51,70,52.5,60,40,40,2,4,2,3,5,3,"4,5",2,"1,2",2,2,3,1,5,2,"1,3","1,3","1,4","1,2,3",2
172613,4,2,4,6,6,2025/8/17 07:37,56,50,63.25,60,60,50,2,2,"1,5",2,6,2,"1,2",3,"1,2,3",2,2,"1,3,4",2,2,1,"2,3","1,2","1,2,4","4,5","1,3,4"
F_AbzbCzXoZ2r5ZIP2,6,2,5,1,5,2025/8/17 06:31,71,70,59.25,90,100,80,2,2,4,1,5,3,"1,4",3,"1,2,3",1,2,"2,3",2,"1,2,4",2,"1,2,3","1,2,4","1,2,3,4,5","1,2,3,4,5","1,2,4"
yilan520,4,1,4,7,1,2025/8/17 01:12,56,70,45.75,40,80,90,1,2,"1,2",2,3,5,4,3,2,4,2,"2,3",1,"2,4,5",2,3,"1,2","1,3,4,5","1,3,4,5","1,2,3,4,5"
65fe463a,5,2,4,1,3,2025/8/16 21:31,35,50,37.75,20,40,30,1,3,6,3,5,2,"1,4",2,1,4,2,6,1,2,3,4,"2,4","2,5",4,"2,4"
d8439aaa,2,2,4,2,5,2025/8/16 21:24,88,85,79,100,100,90,1,2,"1,2,5",2,5,4,"4,5",2,"1,2,3,4",2,"1,2",3,1,"1,2,4,5",1,"1,2,3","1,2,3,4","1,2,3,4,5","1,2,4,5","1,2,3,4,5"
G_101971703697054817,1,2,4,2,4,2025/8/16 21:02,63,70,56.5,70,60,70,1,3,"1,5",3,4,3,"4,5",3,"1,2",3,2,"3,4",1,"1,2,4,5",2,"2,3","1,2,4","1,2,4","1,3,4","1,2,3,5"
G_117689489968151992,6,1,4,6,2,2025/8/16 20:20,60,70,55,30,60,80,2,4,"1,2",2,5,2,1,2,5,1,2,"2,3,4",2,"2,4,5",2,3,1,"1,3,4","1,2,4","1,2,3,4,5"
q45501nI5IKXs3,4,2,5,16,2,2025/8/16 20:20,46,65,41.5,40,20,80,2,1,"3,4",1,5,4,"1,4",3,"1,2",4,"1,3","1,2",2,"2,4",2,2,"1,4",2,"1,2,5","1,2,3,4,5"
6015fb8b,6,2,4,2,4,2025/8/16 20:16,54,75,46.5,50,40,90,1,3,"1,2",2,4,5,4,3,"1,2",2,"2,3",1,2,"2,4",2,"1,2",2,"1,4","1,2,3,4","1,2,3,4,5"
38e4459e,6,2,4,1,1,2025/8/16 18:55,57,55,52.25,40,80,80,2,2,2,2,2,3,4,2,"1,2,3",3,"1,2,3","1,2,3",4,"1,2,3,4",2,"1,2",5,"1,2,3,4","1,2,3,4","1,3,4,5"
b8a19492,5,2,3,10,1,2025/8/16 18:19,69,80,77.25,20,80,70,2,4,2,2,5,5,"4,5",1,"1,2,3",3,"1,3","1,2,3,4",1,"2,3",1,3,5,"1,2,3,4","1,3,5","1,3,4,5"
f01f06a4,4,2,4,2,2,2025/8/16 18:16,45,70,31.75,40,40,60,2,2,"1,2,5",2,5,2,4,4,2,2,"2,3","1,3,4",4,2,2,"1,3",5,"1,2","1,3,4","1,2,3"
G_118041083721685815,6,1,5,10,5,2025/8/16 16:31,74,50,81,100,100,100,1,1,2,1,4,3,2,1,"1,2,3,4",2,2,"1,2,3,4,5",1,"1,2,5",2,"1,2,3","1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
dailun0121web47,3,2,5,1,5,2025/8/16 16:23,82,70,69.5,100,100,100,1,1,"1,3,5",2,5,5,"3,4",3,"1,2",2,2,"1,2,3,4,5",1,"1,2,4,5",2,"1,2,3","1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
kmt191,5,2,4,1,5,2025/8/16 16:05,75,70,70.5,70,80,80,2,3,4,2,5,3,"1,5",3,"2,3",2,2,"1,2,4",1,"1,2,3",1,"1,2,3",4,"1,2,3,4","1,4,5","1,2,3,4,5"
